milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics
16550872,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16550911,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16550952,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16550991,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551031,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551072,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551111,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551152,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551193,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551232,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551271,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551312,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551351,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551391,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551432,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551471,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551512,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551552,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551591,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551632,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551672,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551711,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551751,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551792,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551832,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551871,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551912,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551951,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16551991,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552032,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552071,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552111,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552152,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552191,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552232,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552272,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552311,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552351,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552392,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552431,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552471,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552511,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552551,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552591,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552632,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552671,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552711,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552752,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552791,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552831,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552871,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552911,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552951,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16552991,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553032,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553072,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553112,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553151,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553191,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553232,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553271,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553311,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553351,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553392,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553431,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553471,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553511,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553551,0.158699,-0.738242,-0.225092,0,741.931,0,2,5,6,0,
16553591,0.158661,-0.738244,-0.225054,0,741.952,0,2,5,6,0,
16553632,0.158641,-0.738263,-0.225034,0,741.949,0,2,5,6,0,
16553671,0.158661,-0.738244,-0.225054,0,741.945,0,2,5,6,0,
16553713,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553751,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553792,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553832,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553871,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553912,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553952,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16553991,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554031,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554072,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554112,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554151,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554191,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554232,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554272,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554311,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554351,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554391,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554432,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554471,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554511,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554551,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554591,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554633,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554671,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554712,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554751,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554791,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554832,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554871,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554912,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554952,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16554991,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555031,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555072,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555112,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555151,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555191,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555231,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555272,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555311,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555351,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555391,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555432,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555471,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555512,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555551,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555592,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555631,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555672,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555712,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555752,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555792,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555831,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555872,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555912,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555952,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16555992,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556032,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556071,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556112,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556152,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556192,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556232,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556271,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556312,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556352,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556391,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556432,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556471,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556513,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556552,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556592,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556632,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556672,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556712,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556751,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556791,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556832,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556872,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556911,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556951,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16556992,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557031,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557071,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557111,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557152,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557191,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557231,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557271,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557312,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557352,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557392,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557431,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557473,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557511,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557551,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557592,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557631,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557671,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557712,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557751,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557791,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557832,0.158661,-0.738244,-0.225054,0,741.936,0,2,5,6,0,
16557872,0.158668,-0.738251,-0.225047,0,741.95,0,2,5,6,0,
16557911,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16557952,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16557991,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558031,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558072,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558111,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558151,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558192,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558232,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558271,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558312,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558351,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558392,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558432,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558472,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558511,0.158648,-0.738271,-0.225027,0,741.956,0,2,5,6,0,
16558552,0.158648,-0.738271,-0.225027,0,741.969,0,2,5,6,0,
16558591,0.158668,-0.738251,-0.225047,0,741.956,0,2,5,6,0,
16558631,0.158668,-0.738251,-0.225047,0,741.965,0,2,5,6,0,
16558671,0.158648,-0.738271,-0.225027,0,741.969,0,2,5,6,0,
16558712,0.158668,-0.738251,-0.225047,0,741.956,0,2,5,6,0,
16558751,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558791,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558831,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558871,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558912,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558951,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16558991,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559033,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559073,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559111,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559151,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559191,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559231,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559271,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559312,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559352,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559391,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559431,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559471,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559511,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559551,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559591,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559632,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559671,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559711,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559751,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559792,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559831,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559872,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559911,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559951,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16559992,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16560031,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16560072,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16560111,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16560152,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16560192,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16560232,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16560271,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16560312,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16560352,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16560391,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16560431,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16560472,0.158668,-0.738251,-0.225047,0,741.952,0,2,5,6,0,
16560512,0.158686,-0.738268,-0.225065,0,741.984,0,2,5,6,0,
16560552,0.158452,-0.738431,-0.22483,0,742.131,0,2,5,6,0,
16560593,0.158492,-0.738392,-0.22487,0,742.285,0,2,5,6,0,
16560632,0.158509,-0.73841,-0.224888,0,742.26,0,2,5,6,0,
16560671,0.158509,-0.73841,-0.224888,0,742.295,0,2,5,6,0,
16560711,0.158509,-0.73841,-0.224888,0,742.31,0,2,5,6,0,
16560751,0.158472,-0.738412,-0.22485,0,742.307,0,2,5,6,0,
16560791,0.158509,-0.73841,-0.224888,0,742.298,0,2,5,6,0,
16560831,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16560872,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16560912,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16560951,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16560991,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561031,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561071,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561111,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561152,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561191,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561232,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561271,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561311,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561351,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561391,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561432,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561472,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561511,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561551,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561591,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561631,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561671,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561712,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561751,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561792,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561831,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561871,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561912,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561951,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16561991,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16562031,0.158509,-0.73841,-0.224888,0,742.301,0,2,5,6,0,
16562071,0.158489,-0.738429,-0.224868,0,742.323,0,2,5,6,0,
16562112,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562151,0.158509,-0.73841,-0.224888,0,742.305,0,2,5,6,0,
16562191,0.158489,-0.738429,-0.224868,0,742.301,0,2,5,6,0,
16562231,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562272,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562311,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562352,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562392,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562432,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562472,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562511,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562551,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562592,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562631,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562671,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562711,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562752,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562793,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562831,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562871,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562912,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562951,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16562991,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563031,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563071,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563112,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563151,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563191,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563232,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563272,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563311,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563351,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563391,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563431,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563471,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563512,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563552,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563591,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563632,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563672,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563711,0.158489,-0.738429,-0.224868,0,742.344,0,2,5,6,0,
16563752,0.159768,-0.73792,-0.224595,0,742.036,0,2,5,6,0,
16563791,0.166165,-0.731601,-0.222589,0,738.012,0,2,5,6,0,
16563831,0.182242,-0.696434,-0.224749,0,693.807,0,2,5,6,0,
16563872,0.201557,-0.663934,-0.230875,0,615.543,0,2,5,6,0,
16563911,0.222966,-0.638965,-0.241319,0,551.855,0,2,5,6,0,
16563952,0.240602,-0.621549,-0.249518,0,504.871,0,2,5,6,0,
16563992,0.250482,-0.611593,-0.252173,0,474.138,0,2,5,6,0,
16564032,0.252634,-0.610384,-0.253577,0,460.281,0,2,5,6,0,
16564072,0.251624,-0.613676,-0.251867,0,463.835,0,2,5,6,0,
16564112,0.247802,-0.618884,-0.247361,0,472.702,0,2,5,6,0,
16564151,0.24294,-0.625691,-0.241409,0,485.788,0,2,5,6,0,
16564192,0.237424,-0.633246,-0.233851,0,501.673,0,2,5,6,0,
16564232,0.231038,-0.641863,-0.225403,0,519.257,0,2,5,6,0,
16564271,0.224299,-0.651006,-0.216188,0,538.852,0,2,5,6,0,
16564312,0.217013,-0.660686,-0.206681,0,559.668,0,2,5,6,0,
16564353,0.20928,-0.670529,-0.196942,0,580.957,0,2,5,6,0,
16564392,0.202054,-0.679468,-0.187969,0,601.853,0,2,5,6,0,
16564431,0.194699,-0.687281,-0.180128,0,620.941,0,2,5,6,0,
16564471,0.194584,-0.680142,-0.164495,0,627.652,0,2,5,6,0,
16564512,0.19906,-0.661876,-0.151733,0,596.546,0,2,5,6,0,
16564552,0.205535,-0.643646,-0.146919,0,555.243,0,2,5,6,0,
16564592,0.210847,-0.629255,-0.146302,0,518.631,0,2,5,6,0,
16564632,0.21817,-0.619581,-0.149849,0,491.798,0,2,5,6,0,
16564673,0.225675,-0.615026,-0.156353,0,474.977,0,2,5,6,0,
16564711,0.231115,-0.616087,-0.162162,0,471.288,0,2,5,6,0,
16564751,0.235164,-0.619453,-0.165329,0,476.214,0,2,5,6,0,
16564791,0.237956,-0.623808,-0.167153,0,484.905,0,2,5,6,0,
16564832,0.239556,-0.628075,-0.167912,0,494.435,0,2,5,6,0,
16564872,0.240202,-0.632283,-0.167538,0,503.793,0,2,5,6,0,
16564911,0.239705,-0.63605,-0.16616,0,512.688,0,2,5,6,0,
16564951,0.238107,-0.639255,-0.163993,0,520.352,0,2,5,6,0,
16564993,0.236014,-0.641975,-0.161307,0,526.84,0,2,5,6,0,
16565031,0.234019,-0.644505,-0.158743,0,532.631,0,2,5,6,0,
16565071,0.232169,-0.646415,-0.156834,0,537.775,0,2,5,6,0,
16565111,0.235633,-0.636172,-0.157173,0,535.786,0,2,5,6,0,
16565152,0.241076,-0.615192,-0.162431,0,495.94,0,2,5,6,0,
16565191,0.25136,-0.599268,-0.167491,0,454.203,0,2,5,6,0,
16565231,0.259609,-0.591954,-0.171122,0,427.288,0,2,5,6,0,
16565271,0.26262,-0.591734,-0.173298,0,418.904,0,2,5,6,0,
16565312,0.263039,-0.594048,-0.173484,0,421.868,0,2,5,6,0,
16565352,0.261576,-0.597311,-0.172712,0,427.855,0,2,5,6,0,
16565391,0.259699,-0.600397,-0.17014,0,434.934,0,2,5,6,0,
16565432,0.25732,-0.60345,-0.167087,0,441.627,0,2,5,6,0,
16565471,0.2546,-0.606967,-0.163637,0,448.839,0,2,5,6,0,
