milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
237730132,0,0,0,0,0,0,0,0,0,0,0,
237730145,0,0,0,0,0,0,0,0,0,0,0,
237730175,0,0,0,0,0,0,0,0,0,0,0,
237730215,0,0,0,0,0,0,0,0,0,0,0,
237730255,0,0,0,0,0,0,0,0,0,0,0,
237730296,0,0,0,0,0,0,0,0,0,0,0,
237730336,0,0,0,0,0,0,0,0,0,0,0,
237730375,0,0,0,0,0,0,0,0,0,0,0,
237730415,0,0,0,0,0,0,0,0,0,0,0,
237730465,0,0,0,0,0,0,0,0,0,0,0,
237730495,0,0,0,0,0,0,0,0,0,0,0,
237730536,0,0,0,0,0,0,0,0,0,0,0,
237730575,0,0,0,0,0,0,0,0,0,0,0,
237730616,0,0,0,0,0,0,0,0,0,0,0,
237730656,0,0,0,0,0,0,0,0,0,0,0,
237730695,0,0,0,0,0,0,0,0,0,0,0,
237730735,0,0,0,0,0,0,0,0,0,0,0,
237730775,0,0,0,0,0,0,0,0,0,0,0,
237730815,0,0,0,0,0,0,0,0,0,0,0,
237730855,0,0,0,0,0,0,0,0,0,0,0,
237730896,0,0,0,0,0,0,0,0,0,0,0,
237730936,0,0,0,0,0,0,0,0,0,0,0,
237730976,0,0,0,0,0,0,0,0,0,0,0,
237731015,0,0,0,0,0,0,0,0,0,0,0,
237731055,0,0,0,0,0,0,0,0,0,0,0,
237731095,0,0,0,0,0,0,0,0,0,0,0,
237731135,0,0,0,0,0,0,0,0,0,0,0,
237731175,0,0,0,0,0,0,0,0,0,0,0,
237731216,0,0,0,0,0,0,0,0,0,0,0,
237731256,0,0,0,0,0,0,0,0,0,0,0,
237731295,0,0,0,0,0,0,0,0,0,0,0,
237731335,0,0,0,0,0,0,0,0,0,0,0,
237731375,0,0,0,0,0,0,0,0,0,0,0,
237731415,0,0,0,0,0,0,0,0,0,0,0,
237731455,0,0,0,0,0,0,0,0,0,0,0,
237731495,0,0,0,0,0,0,0,0,0,0,0,
237731536,0,0,0,0,0,0,0,0,0,0,0,
237731576,0,0,0,0,0,0,0,0,0,0,0,
237731615,0,0,0,0,0,0,0,0,0,0,0,
237731655,0,0,0,0,0,0,0,0,0,0,0,
237731695,0,0,0,0,0,0,0,0,0,0,0,
237731735,0,0,0,0,0,0,0,0,0,0,0,
237731775,0,0,0,0,0,0,0,0,0,0,0,
237731815,0,0,0,0,0,0,0,0,0,0,0,
237731856,0,0,0,0,0,0,0,0,0,0,0,
237731896,0,0,0,0,0,0,0,0,0,0,0,
237731935,0,0,0,0,0,0,0,0,0,0,0,
237731975,0,0,0,0,0,0,0,0,0,0,0,
237732015,0,0,0,0,0,0,0,0,0,0,0,
237732055,0,0,0,0,0,0,0,0,0,0,0,
237732095,0,0,0,0,0,0,0,0,0,0,0,
237732135,0,0,0,0,0,0,0,0,0,0,0,
237732176,0,0,0,0,0,0,0,0,0,0,0,
237732216,0,0,0,0,0,0,0,0,0,0,1,
237732255,0,0,0,0,0,0,0,0,0,0,1,
237732295,0,0,0,0,0,0,0,0,0,0,1,
237732335,0,0,0,0,0,0,0,0,0,0,1,
237732375,0,0,0,0,0,0,0,0,0,0,1,
237732415,0,0,0,0,0,0,0,0,0,0,1,
237732455,0,0,0,0,0,0,0,0,0,0,1,
237732496,0,0,0,0,0,0,0,0,0,0,1,
237732536,0,0,0,0,0,0,0,0,0,0,1,
237732575,0,0,0,0,0,0,0,0,0,0,1,
237732615,0,0,0,0,0,0,0,0,0,0,1,
237732655,0,0,0,0,0,0,0,0,0,0,1,
237732695,0,0,0,0,0,0,0,0,0,0,1,
237732735,0,0,0,0,0,0,0,0,0,0,1,
237732776,0,0,0,0,0,0,0,0,0,0,1,
237732816,0,0,0,0,0,0,0,0,0,0,1,
237732856,0,0,0,0,0,0,0,0,0,0,1,
237732895,0,0,0,0,0,0,0,0,0,0,1,
237732935,0,0,0,0,0,0,0,0,0,0,1,
237732975,0,0,0,0,0,0,0,0,0,0,1,
237733015,0,0,0,0,0,0,0,0,0,0,1,
237733055,0,0,0,0,0,0,0,0,0,0,1,
237733096,0,0,0,0,0,0,0,0,0,0,1,
237733136,0,0,0,0,0,0,0,0,0,0,1,
237733175,0,0,0,0,0,0,0,0,0,0,1,
237733215,0,0,0,0,0,0,0,0,0,0,1,
237733255,0,0,0,0,0,0,0,0,0,0,1,
237733295,0,0,0,0,0,0,0,0,0,0,1,
237733335,0,0,0,0,0,0,0,0,0,0,1,
237733375,0,0,0,0,0,0,0,0,0,0,1,
237733416,0,0,0,0,0,0,0,0,0,0,1,
237733456,0,0,0,0,0,0,0,0,0,0,1,
237733495,0,0,0,0,0,0,0,0,0,0,1,
237733535,0,0,0,0,0,0,0,0,0,0,1,
237733575,0,0,0,0,0,0,0,0,0,0,1,
237733615,0,0,0,0,0,0,0,0,0,0,1,
237733655,0,0,0,0,0,0,0,0,0,0,1,
237733695,0,0,0,0,0,0,0,0,0,0,1,
237733736,0,0,0,0,0,0,0,0,0,0,1,
237733776,0,0,0,0,0,0,0,0,0,0,1,
237733815,0,0,0,0,0,0,0,0,0,0,1,
237733855,0,0,0,0,0,0,0,0,0,0,1,
237733895,0,0,0,0,0,0,0,0,0,0,1,
237733935,0,0,0,0,0,0,0,0,0,0,1,
237733975,0,0,0,0,0,0,0,0,0,0,1,
237734015,0,0,0,0,0,0,0,0,0,0,1,
237734056,0,0,0,0,0,0,0,0,0,0,1,
237734096,0,0,0,0,0,0,0,0,0,0,2,
237734135,0,0,0,0,0,0,0,0,0,0,2,
237734175,0,0,0,0,0,0,0,0,0,0,2,
237734215,0,0,0,0,0,0,0,0,0,0,2,
237734255,0,0,0,0,0,0,0,0,0,0,2,
237734295,0,0,0,0,0,0,0,0,0,0,2,
237734335,0,0,0,0,0,0,0,0,0,0,2,
237734376,0,0,0,0,0,0,0,0,0,0,2,
237734416,0,0,0,0,0,0,0,0,0,0,2,
237734455,0,0,0,0,0,0,0,0,0,0,2,
237734495,0,0,0,0,0,0,0,0,0,0,2,
237734535,0,0,0,0,0,0,0,0,0,0,2,
237734575,0,0,0,0,0,0,0,0,0,0,2,
237734615,0,0,0,0,0,0,0,0,0,0,2,
237734656,0,0,0,0,0,0,0,0,0,0,2,
237734696,0,0,0,0,0,0,0,0,0,0,2,
237734736,0,0,0,0,0,0,0,0,0,0,2,
237734775,0,0,0,0,0,0,0,0,0,0,2,
237734815,0,0,0,0,0,0,0,0,0,0,2,
237734855,0,0,0,0,0,0,0,0,0,0,2,
237734895,0,0,0,0,0,0,0,0,0,0,2,
237734935,0,0,0,0,0,0,0,0,0,0,2,
237734976,0,0,0,0,0,0,0,0,0,0,2,
237735016,0,0,0,0,0,0,0,0,0,0,2,
237735055,0,0,0,0,0,0,0,0,0,0,2,
237735095,0,0,0,0,0,0,0,0,0,0,2,
237735135,0,0,0,0,0,0,0,0,0,0,2,
237735175,0,0,0,0,0,0,0,0,0,0,2,
237735215,0,0,0,0,0,0,0,0,0,0,2,
237735255,0,0,0,0,0,0,0,0,0,0,2,
237735296,0,0,0,0,0,0,0,0,0,0,2,
237735336,0,0,0,0,0,0,0,0,0,0,3,
237735375,0,0,0,0,0,0,0,0,0,0,3,
237735415,0,0,0,0,0,0,0,0,0,0,3,
237735455,0,0,0,0,0,0,0,0,0,0,3,
237735495,0,0,0,0,0,0,0,0,0,0,3,
237735535,0,0,0,0,0,0,0,0,0,0,3,
237735575,0,0,0,0,0,0,0,0,0,0,3,
237735616,0,0,0,0,0,0,0,0,0,0,3,
237735656,0,0,0,0,0,0,0,0,0,0,3,
237735695,0,0,0,0,0,0,0,0,0,0,3,
237735735,0,0,0,0,0,0,0,0,0,0,3,
237735775,0,0,0,0,0,0,0,0,0,0,3,
237735815,0,0,0,0,0,0,0,0,0,0,3,
237735855,0,0,0,0,0,0,0,0,0,0,3,
237735895,0,0,0,0,0,0,0,0,0,0,3,
237735936,0,0,0,0,0,0,0,0,0,0,3,
237735976,0,0,0,0,0,0,0,0,0,0,3,
237736015,0,0,0,0,0,0,0,0,0,0,3,
237736055,0,0,0,0,0,0,0,0,0,0,3,
237736095,0,0,0,0,0,0,0,0,0,0,3,
237736135,0,0,0,0,0,0,0,0,0,0,3,
237736175,0,0,0,0,0,0,0,0,0,0,3,
237736215,0,0,0,0,0,0,0,0,0,0,3,
237736256,0,0,0,0,0,0,0,0,0,0,3,
237736296,0,0,0,0,0,0,0,0,0,0,3,
237736335,0,0,0,0,0,0,0,0,0,0,3,
237736375,0,0,0,0,0,0,0,0,0,0,3,
237736415,0,0,0,0,0,0,0,0,0,0,3,
237736455,0,0,0,0,0,0,0,0,0,0,3,
237736495,0,0,0,0,0,0,0,0,0,0,3,
237736536,0,0,0,0,0,0,0,0,0,0,3,
237736576,0,0,0,0,0,0,0,0,0,0,3,
237736616,0,0,0,0,0,0,0,0,0,0,3,
237736655,0,0,0,0,0,0,0,0,0,0,3,
237736695,0,0,0,0,0,0,0,0,0,0,3,
