milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
281050041,0,0,0,7693.36,4109.82,-8502.29,8,0,0,0,0,
281050072,-1.4952,-0.88,1.48346,1573.79,843.04,-1729.13,1.6,0,0,0,0,
281050084,-1.4952,-0.88,1.48346,590.172,316.14,-648.425,0.6,0,0,0,0,
281050123,-1.4952,-0.88,1.48346,1967.24,1053.8,-2161.42,2,0,0,0,0,
281050163,-1.4952,-0.88,1.48346,1967.24,1053.8,-2161.42,2,0,0,0,0,
281050203,-1.4952,-0.88,1.48346,1967.24,1053.8,-2161.42,2,0,0,0,0,
281050242,-1.4952,-0.88,1.48346,1967.24,1053.8,-2161.42,2,0,0,0,0,
281050300,-1.4952,-0.88,1.48346,2754.14,1475.32,-3025.98,2.8,0,0,0,0,
281050323,-1.4952,-0.88,1.48346,1180.34,632.28,-1296.85,1.2,0,0,0,0,
281050373,-1.4952,-0.88,1.48346,2360.69,1264.56,-2593.7,2.4,0,0,0,0,
281050403,-1.4952,-0.88,1.48346,1573.79,843.04,-1729.13,1.6,0,0,0,0,
281050444,-1.4952,-0.88,1.48346,1967.24,1053.8,-2161.42,2,0,0,0,0,
281050483,-1.4952,-0.88,1.48346,1967.24,1053.8,-2161.42,2,0,0,0,0,
281050522,-1.4952,-0.88,1.48346,1967.24,1053.8,-2161.42,2,0,0,0,0,
281050562,-1.4952,-0.88,1.48346,1967.24,1053.8,-2161.42,2,0,0,0,0,
281050603,-1.4952,-0.88,1.48346,1967.24,1053.8,-2161.42,2,0,0,0,0,
281050643,-1.4952,-0.88,1.48346,1967.24,1053.8,-2161.42,2,0,0,0,0,
281050683,-1.00995,-0.88,-0.15375,1546.82,1053.8,-1296.85,2,0,0,0,0,
281050723,-0.97995,-0.88,-0.142462,876.568,1053.8,0,2,0,0,0,0,
281050763,-0.96995,-0.88,-0.135,820.49,1053.8,0,2,0,0,0,0,
281050803,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281050842,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281050882,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281050923,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281050963,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051003,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051043,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051083,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051123,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051162,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051203,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051243,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051283,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051323,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051363,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051403,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051443,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051482,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051523,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051563,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051603,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051643,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051683,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051723,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051763,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051802,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051844,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051883,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051923,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281051963,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281052003,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281052043,-0.96995,-0.88,-0.135,811.69,1053.8,0,2,0,0,0,0,
281052083,-0.94485,-0.88,-0.131212,802.846,1053.8,0,2,0,0,0,0,
