milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
11327276,0,0,0,0,0,0,0.4,0,0,0,0,
11327316,-0.00232631,-0.178193,-0.602242,0,0,0,0.4,0,0,0,0,
11327366,-0.00222869,-0.177494,-0.602144,0,0,0,0.4,0,0,0,0,
11327427,-0.00225761,-0.176534,-0.60206,0,0,0,0.4,0,0,0,0,
11327487,-0.0021873,-0.176413,-0.602074,0,0,0,0.4,0,0,0,0,
11327557,-0.0024287,-0.175622,-0.601666,0,0,0,0.4,0,0,0,0,
11327607,-0.00247102,-0.175502,-0.601624,0,0,0,0.4,0,0,0,0,
11327667,-0.00252747,-0.175406,-0.601567,0,0,0,0.4,0,0,0,0,
11327727,-0.00252747,-0.175406,-0.601567,0,0,0,0.4,0,0,0,0,
11327787,-0.00252747,-0.175406,-0.601567,0,0,0,0.4,0,0,0,0,
11327847,-0.00254157,-0.175382,-0.601553,0,0,0,0.4,0,0,0,0,
11327907,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,0,
11327967,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,0,
11328027,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,0,
11328087,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,0,
11328148,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,0,
11328208,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,0,
11328268,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,0,
11328328,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,0,
11328388,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,0,
11328448,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,0,
11328508,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,0,
11328568,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,0,
11328628,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,0,
11328688,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11328748,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11328809,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11328869,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11328929,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11328989,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11329049,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11329109,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11329169,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11329229,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11329289,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11329349,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11329409,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11329469,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11329530,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11329590,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11329650,-0.00255571,-0.175358,-0.601539,0,0,0,0.4,0,0,0,9,
11329710,-0.00254177,-0.175381,-0.601525,0,0,0,0.4,0,0,0,9,
11329770,-0.00254177,-0.175381,-0.601525,0,0,0,0.4,0,0,0,9,
11329830,-0.00254177,-0.175381,-0.601525,0,0,0,0.4,0,0,0,9,
11329890,-0.00254177,-0.175381,-0.601525,0,0,0,0.4,0,0,0,9,
11329950,-0.00254177,-0.175381,-0.601525,0,0,0,0.4,0,0,0,9,
11330010,-0.00254177,-0.175381,-0.601525,0,0,0,0.4,0,0,0,9,
11330070,-0.00254177,-0.175381,-0.601525,0,0,0,0.4,0,0,0,9,
11330130,-0.00254177,-0.175381,-0.601525,0,0,0,0.4,0,0,0,9,
11330190,-0.00254177,-0.175381,-0.601525,0,0,0,0.4,0,0,0,9,
11330251,-0.00254177,-0.175381,-0.601525,0,0,0,0.4,0,0,0,9,
11330311,-0.00254177,-0.175381,-0.601525,0,0,0,0.4,0,0,0,9,
11330371,-0.00254177,-0.175381,-0.601525,0,0,0,0.4,0,0,0,9,
11330431,-0.00254177,-0.175381,-0.601525,0,0,0,0.4,0,0,0,9,
11330491,-0.00254177,-0.175381,-0.601525,0,0,0,0.4,0,0,0,9,
11330551,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11330611,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11330671,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11330731,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11330791,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11330851,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11330912,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11330972,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331032,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331092,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331152,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331212,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331272,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331332,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331392,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331452,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331512,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331572,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331633,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331693,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331753,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331813,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331873,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331933,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11331993,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11332053,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11332113,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11332173,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11332233,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11332294,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11332354,-0.00255587,-0.175357,-0.601511,0,0,0,0.4,0,0,0,9,
11332414,-0.00193282,-0.169298,-0.601114,0,0,0,0.4,0,0,0,9,
11332474,-0.00508023,-0.157069,-0.605758,0,0,0,0.4,0,0,0,9,
11332534,-0.011375,-0.146196,-0.613269,0,0,0,0.4,0,0,0,9,
11332594,-0.0212457,-0.15506,-0.623139,0,0,0,0.4,0,0,0,9,
11332654,-0.00539437,-0.14416,-0.605957,0,0,0,0.4,0,0,0,9,
11332714,0.0379784,-0.109986,-0.559506,0,0,0,0.4,0,0,0,9,
11332774,0.068301,-0.0900773,-0.526119,-0.468914,0.219573,-0.198942,0.4,0,0,0,9,
11332834,0.059958,-0.0853044,-0.527868,0,0,0,0.4,0,0,0,9,
11332894,0.0215963,-0.0949754,-0.56639,0,0,0,0.4,0,0,0,9,
11332954,-0.0213328,-0.0889015,-0.611737,0,0,0,0.4,0,0,0,9,
11333015,-0.0214075,-0.0629797,-0.608882,0,0,0,0.4,0,0,0,9,
11333075,0.00848341,-0.0344088,-0.575402,0,0,0,0.4,0,0,0,9,
11333135,0.0583171,-0.0118695,-0.520386,0,0,0,0.4,0,0,0,9,
11333195,0.0955424,0.0107661,-0.484196,0,0,0,0.4,0,0,0,9,
11333255,0.101951,0.0197036,-0.480929,0,0,0,0.4,0,0,0,9,
11333315,0.0900135,0.00448017,-0.498537,0,0,0,0.4,0,0,0,9,
11333375,0.0605104,-0.0146636,-0.534631,0,0,0,0.4,0,0,0,9,
11333435,0.0290851,-0.0293235,-0.575433,0,0,0,0.4,0,0,0,9,
11333495,0.00899553,-0.0236787,-0.609347,0,0,0,0.4,0,0,0,9,
11333555,-0.00663728,-0.043213,-0.62729,0,0,0,0.4,0,0,0,9,
11333615,0.0133713,-0.0368828,-0.607247,0,0,0,0.4,0,0,0,9,
11333676,0.0601228,-0.0120755,-0.557619,0,0,0,0.4,0,0,0,9,
11333736,0.0968274,0.0135196,-0.525921,0,0,0,0.4,0,0,0,9,
11333796,0.0955087,0.0101567,-0.533997,0,0,0,0.4,0,0,0,9,
11333856,0.0739845,-0.00503948,-0.560779,0,0,0,0.4,0,0,0,9,
11333916,0.0429196,-0.0196482,-0.604465,0,0,0,0.4,0,0,0,9,
11333976,0.0188961,-0.0120534,-0.641635,0,0,0,0.4,0,0,0,9,
11334036,0.00561529,0.00455277,-0.661976,0,0,0,0.4,0,0,0,9,
11334096,0.00857253,0.0098142,-0.659374,0,0,0,0.4,0,0,0,9,
11334156,0.0439258,0.0300222,-0.624794,0,0,0,0.4,0,0,0,9,
11334216,0.103833,0.0565331,-0.566318,0,0,0,0.4,0,0,0,9,
11334276,0.132182,0.0917152,-0.542391,0,0,0,0.4,0,0,0,9,
11334336,0.118765,0.0884951,-0.559752,0,0,0,0.4,0,0,0,9,
11334397,0.0796394,0.0742359,-0.60668,0,0,0,0.4,0,0,0,9,
11334457,0.0503708,0.0863851,-0.650858,0,0,0,0.4,0,0,0,9,
11334517,0.0212014,0.0600662,-0.68342,0,0,0,0.4,0,0,0,9,
11334577,0.038933,0.0626379,-0.670012,0,0,0,0.4,0,0,0,9,
11334637,0.0667069,0.0788461,-0.650086,0,0,0,0.4,0,0,0,9,
11334697,0.0635871,0.0793678,-0.657289,0,0,0,0.4,0,0,0,9,
11334757,0.0431163,0.0615687,-0.682811,0,0,0,0.4,0,0,0,9,
11334817,0.0300091,0.0529613,-0.701741,0,0,0,0.4,0,0,0,9,
11334877,0.0175314,0.0121005,-0.716107,0,0,0,0.4,0,0,0,9,
11334937,0.0128053,-0.0128834,-0.724467,0,0,0,0.4,0,0,0,9,
11334997,0.0209442,-0.0263629,-0.714438,0,0,0,0.4,0,0,0,9,
11335057,0.0194876,-0.0389834,-0.715824,0,0,0,0.4,0,0,0,9,
11335118,0.0231648,-0.0439719,-0.711529,0,0,0,0.4,0,0,0,9,
11335178,0.0220642,-0.0474363,-0.712317,0,0,0,0.4,0,0,0,9,
11335238,0.0210152,-0.0459649,-0.711639,0,0,0,0.4,0,0,0,9,
11335298,0.0210971,-0.0472714,-0.711902,0,0,0,0.4,0,0,0,9,
11335358,0.021101,-0.0473561,-0.711969,0,0,0,0.4,0,0,0,9,
