milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
278082863,0,0,0,7645.31,4109.82,-8503.26,8,0,0,0,0,
278082892,-1.4828,-0.88,1.48279,1357.97,737.66,-1511.95,1.4,0,0,0,0,
278082906,-1.4828,-0.88,1.48279,775.984,421.52,-863.973,0.8,0,0,0,0,
278082947,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278082987,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083027,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083066,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083122,-1.4828,-0.88,1.48279,2715.94,1475.32,-3023.91,2.8,0,0,0,0,
278083146,-1.4828,-0.88,1.48279,1163.98,632.28,-1295.96,1.2,0,0,0,0,
278083191,-1.4828,-0.88,1.48279,2133.96,1159.18,-2375.93,2.2,0,0,0,0,
278083226,-1.4828,-0.88,1.48279,1745.96,948.42,-1943.94,1.8,0,0,0,0,
278083267,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083307,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083346,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083386,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083426,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083466,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083506,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083546,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083587,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083627,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083666,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083706,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083746,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083786,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083826,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083866,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083907,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083947,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278083986,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084026,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084066,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084106,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084146,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084186,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084227,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084267,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084306,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084346,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084386,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084426,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084466,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084507,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084547,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084587,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084626,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084666,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084706,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084746,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084786,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084827,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084867,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084907,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
278084946,-1.4828,-0.88,1.48279,1939.96,1053.8,-2159.93,2,0,0,0,0,
