milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
274405292,0,0,0,31.8148,41.58,0,0.4,0,0,0,0,
274405333,-0.745613,-0.59,-1.3424,63.6295,83.16,0,0.4,0,0,0,0,
274405383,-0.745613,-0.59,-1.3424,63.6295,83.16,0,0.4,0,0,0,0,
274405443,-0.745613,-0.59,-1.3424,63.6295,83.16,0,0.4,0,0,0,0,
274405503,-0.745613,-0.59,-1.3424,63.6295,83.16,0,0.4,0,0,0,0,
274405573,-0.745613,-0.59,-1.3424,63.6295,83.16,0,0.4,0,0,0,0,
274405633,-0.745613,-0.59,-1.3424,63.6295,83.16,0,0.4,0,0,0,0,
274405683,-0.745613,-0.59,-1.3424,63.6295,83.16,0,0.4,0,0,0,0,
274405743,-0.745613,-0.59,-1.3424,63.6295,83.16,0,0.4,0,0,0,0,
274405803,-0.745613,-0.59,-1.3424,63.6295,83.16,0,0.4,0,0,0,0,
274405863,-0.745613,-0.59,-1.3424,63.6295,83.16,0,0.4,0,0,0,0,
274405923,-0.31125,-0.45624,-0.59,31.8148,53.7328,0,0.4,0,0,0,0,
274405983,-0.31125,-0.45624,-0.59,0,24.3056,0,0.4,0,0,0,0,
274406044,-0.31125,-0.45624,-0.59,0,24.3056,0,0.4,0,0,0,0,
274406104,-0.31125,-0.45624,-0.59,0,24.3056,0,0.4,0,0,0,0,
274406164,-0.31125,-0.45624,-0.59,0,24.3056,0,0.4,0,0,0,0,
274406224,-0.31125,12.786,-0.59,0,-2646.55,0,0.4,0,0,0,0,
274406284,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274406354,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274406404,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274406464,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274406524,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274406584,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274406644,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274406705,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274406765,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274406825,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274406885,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274406945,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274407005,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274407065,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274407125,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274407185,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274407245,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274407305,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
274407365,-0.31125,12.786,-0.59,0,-5317.4,0,0.4,0,0,0,0,
