milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
236385155,0,0,0,0,0,0,0,0,0,0,0,
236385169,0,0,0,0,0,0,0,0,0,0,0,
236385199,0,0,0,0,0,0,0,0,0,0,0,
236385239,0,0,0,0,0,0,0,0,0,0,0,
236385279,0,0,0,0,0,0,0,0,0,0,0,
236385320,0,0,0,0,0,0,0,0,0,0,0,
236385360,0,0,0,0,0,0,0,0,0,0,0,
236385415,0,0,0,0,0,0,0,0,0,0,0,
236385439,0,0,0,0,0,0,0,0,0,0,0,
236385479,0,0,0,0,0,0,0,0,0,0,0,
236385519,0,0,0,0,0,0,0,0,0,0,0,
236385559,0,0,0,0,0,0,0,0,0,0,0,
236385600,0,0,0,0,0,0,0,0,0,0,0,
236385640,0,0,0,0,0,0,0,0,0,0,0,
236385680,0,0,0,0,0,0,0,0,0,0,0,
236385719,0,0,0,0,0,0,0,0,0,0,0,
236385759,0,0,0,0,0,0,0,0,0,0,0,
236385799,0,0,0,0,0,0,0,0,0,0,0,
236385839,0,0,0,0,0,0,0,0,0,0,0,
236385879,0,0,0,0,0,0,0,0,0,0,0,
236385920,0,0,0,0,0,0,0,0,0,0,0,
236385960,0,0,0,0,0,0,0,0,0,0,0,
236385999,0,0,0,0,0,0,0,0,0,0,0,
236386039,0,0,0,0,0,0,0,0,0,0,0,
236386079,0,0,0,0,0,0,0,0,0,0,0,
236386119,0,0,0,0,0,0,0,0,0,0,0,
236386159,0,0,0,0,0,0,0,0,0,0,0,
236386199,0,0,0,0,0,0,0,0,0,0,0,
236386240,0,0,0,0,0,0,0,0,0,0,0,
236386280,0,0,0,0,0,0,0,0,0,0,0,
236386319,0,0,0,0,0,0,0,0,0,0,0,
236386359,0,0,0,0,0,0,0,0,0,0,0,
236386399,0,0,0,0,0,0,0,0,0,0,0,
236386439,0,0,0,0,0,0,0,0,0,0,0,
236386479,0,0,0,0,0,0,0,0,0,0,0,
236386519,0,0,0,0,0,0,0,0,0,0,0,
236386560,0,0,0,0,0,0,0,0,0,0,0,
236386600,0,0,0,0,0,0,0,0,0,0,0,
236386639,0,0,0,0,0,0,0,0,0,0,0,
236386679,0,0,0,0,0,0,0,0,0,0,0,
236386719,0,0,0,0,0,0,0,0,0,0,0,
236386759,0,0,0,0,0,0,0,0,0,0,0,
236386799,0,0,0,0,0,0,0,0,0,0,0,
236386839,0,0,0,0,0,0,0,0,0,0,0,
236386880,0,0,0,0,0,0,0,0,0,0,0,
236386920,0,0,0,0,0,0,0,0,0,0,0,
236386959,0,0,0,0,0,0,0,0,0,0,0,
236386999,0,0,0,0,0,0,0,0,0,0,0,
236387039,0,0,0,0,0,0,0,0,0,0,0,
236387079,0,0,0,0,0,0,0,0,0,0,0,
236387119,0,0,0,0,0,0,0,0,0,0,0,
236387159,0,0,0,0,0,0,0,0,0,0,0,
236387200,0,0,0,0,0,0,0,0,0,0,0,
236387240,0,0,0,0,0,0,0,0,0,0,0,
236387279,0,0,0,0,0,0,0,0,0,0,0,
236387319,0,0,0,0,0,0,0,0,0,0,0,
236387359,0,0,0,0,0,0,0,0,0,0,0,
236387399,0,0,0,0,0,0,0,0,0,0,0,
236387439,0,0,0,0,0,0,0,0,0,0,0,
236387480,0,0,0,0,0,0,0,0,0,0,0,
236387520,0,0,0,0,0,0,0,0,0,0,0,
236387560,0,0,0,0,0,0,0,0,0,0,0,
236387599,0,0,0,0,0,0,0,0,0,0,0,
236387639,0,0,0,0,0,0,0,0,0,0,0,
236387679,0,0,0,0,0,0,0,0,0,0,0,
236387719,0,0,0,0,0,0,0,0,0,0,1,
236387759,0,0,0,0,0,0,0,0,0,0,1,
236387800,0,0,0,0,0,0,0,0,0,0,1,
236387840,0,0,0,0,0,0,0,0,0,0,1,
236387879,0,0,0,0,0,0,0,0,0,0,1,
236387919,0,0,0,0,0,0,0,0,0,0,1,
236387959,0,0,0,0,0,0,0,0,0,0,1,
236387999,0,0,0,0,0,0,0,0,0,0,1,
236388039,0,0,0,0,0,0,0,0,0,0,1,
236388079,0,0,0,0,0,0,0,0,0,0,1,
236388120,0,0,0,0,0,0,0,0,0,0,1,
236388160,0,0,0,0,0,0,0,0,0,0,1,
236388199,0,0,0,0,0,0,0,0,0,0,1,
236388239,0,0,0,0,0,0,0,0,0,0,1,
236388279,0,0,0,0,0,0,0,0,0,0,1,
236388319,0,0,0,0,0,0,0,0,0,0,1,
236388359,0,0,0,0,0,0,0,0,0,0,1,
236388399,0,0,0,0,0,0,0,0,0,0,1,
236388440,0,0,0,0,0,0,0,0,0,0,1,
236388480,0,0,0,0,0,0,0,0,0,0,1,
236388519,0,0,0,0,0,0,0,0,0,0,1,
236388559,0,0,0,0,0,0,0,0,0,0,1,
236388599,0,0,0,0,0,0,0,0,0,0,1,
236388639,0,0,0,0,0,0,0,0,0,0,1,
236388679,0,0,0,0,0,0,0,0,0,0,1,
236388719,0,0,0,0,0,0,0,0,0,0,1,
