milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
104750100,0,0,0,0,0,0,0,0,0,0,0,
104750116,0,0,0,0,0,0,0,0,0,0,0,
104750142,0,0,0,0,0,0,0,0,0,0,0,
104750182,0,0,0,0,0,0,0,0,0,0,0,
104750222,0,0,0,0,0,0,0,0,0,0,0,
104750262,0,0,0,0,0,0,0,0,0,0,0,
104750303,0,0,0,0,0,0,0,0,0,0,0,
104750342,0,0,0,0,0,0,0,0,0,0,0,
104750393,0,0,0,0,0,0,0,0,0,0,0,
104750422,0,0,0,0,0,0,0,0,0,0,0,
104750462,0,0,0,0,0,0,0,0,0,0,0,
104750502,0,0,0,0,0,0,0,0,0,0,0,
104750542,0,0,0,0,0,0,0,0,0,0,0,
104750582,0,0,0,0,0,0,0,0,0,0,0,
104750622,0,0,0,0,0,0,0,0,0,0,0,
104750662,0,0,0,0,0,0,0,0,0,0,0,
104750702,0,0,0,0,0,0,0,0,0,0,0,
104750742,0,0,0,0,0,0,0,0,0,0,0,
104750782,0,0,0,0,0,0,0,0,0,0,0,
104750822,0,0,0,0,0,0,0,0,0,0,0,
104750862,0,0,0,0,0,0,0,0,0,0,0,
104750902,0,0,0,0,0,0,0,0,0,0,0,
104750942,0,0,0,0,0,0,0,0,0,0,0,
104750982,0,0,0,0,0,0,0,0,0,0,0,
104751022,0,0,0,0,0,0,0,0,0,0,0,
104751062,0,0,0,0,0,0,0,0,0,0,0,
104751102,0,0,0,0,0,0,0,0,0,0,0,
104751142,0,0,0,0,0,0,0,0,0,0,0,
104751182,0,0,0,0,0,0,0,0,0,0,0,
104751222,0,0,0,0,0,0,0,0,0,0,0,
104751262,0,0,0,0,0,0,0,0,0,0,0,
104751302,0,0,0,0,0,0,0,0,0,0,0,
104751342,0,0,0,0,0,0,0,0,0,0,0,
104751382,0,0,0,0,0,0,0,0,0,0,0,
104751422,0,0,0,0,0,0,0,0,0,0,0,
104751462,0,0,0,0,0,0,0,0,0,0,0,
104751502,0,0,0,0,0,0,0,0,0,0,0,
104751543,0,0,0,0,0,0,0,0,0,0,0,
104751582,0,0,0,0,0,0,0,0,0,0,0,
104751622,0,0,0,0,0,0,0,0,0,0,1,
104751662,0,0,0,0,0,0,0,0,0,0,1,
104751702,0,0,0,0,0,0,0,0,0,0,1,
104751742,0,0,0,0,0,0,0,0,0,0,1,
104751782,0,0,0,0,0,0,0,0,0,0,1,
104751822,0,0,0,0,0,0,0,0,0,0,1,
104751863,0,0,0,0,0,0,0,0,0,0,1,
104751902,0,0,0,0,0,0,0,0,0,0,1,
104751942,0,0,0,0,0,0,0,0,0,0,1,
104751982,0,0,0,0,0,0,0,0,0,0,1,
104752022,0,0,0,0,0,0,0,0,0,0,1,
104752062,0,0,0,0,0,0,0,0,0,0,1,
104752102,0,0,0,0,0,0,0,0,0,0,1,
104752142,0,0,0,0,0,0,0,0,0,0,1,
104752183,0,0,0,0,0,0,0,0,0,0,1,
104752222,0,0,0,0,0,0,0,0,0,0,1,
104752262,0,0,0,0,0,0,0,0,0,0,1,
104752302,0,0,0,0,0,0,0,0,0,0,0,
104752342,0,0,0,0,0,0,0,0,0,0,0,
104752382,0,0,0,0,0,0,0,0,0,0,0,
104752422,0,0,0,0,0,0,0,0,0,0,0,
104752462,0,0,0,0,0,0,0,0,0,0,0,
104752502,0,0,0,0,0,0,0,0,0,0,0,
104752542,0,0,0,0,0,0,0,0,0,0,0,
104752582,0,0,0,0,0,0,0,0,0,0,0,
104752622,0,0,0,0,0,0,0,0,0,0,0,
104752662,0,0,0,0,0,0,0,0,0,0,0,
104752702,0,0,0,0,0,0,0,0,0,0,0,
104752742,0,0,0,0,0,0,0,0,0,0,0,
104752782,0,0,0,0,0,0,0,0,0,0,0,
104752822,0,0,0,0,0,0,0,0,0,0,0,
104752862,0,0,0,0,0,0,0,0,0,0,0,
104752902,0,0,0,0,0,0,0,0,0,0,0,
104752942,0,0,0,0,0,0,0,0,0,0,0,
104752982,0,0,0,0,0,0,0,0,0,0,0,
104753022,0,0,0,0,0,0,0,0,0,0,0,
104753062,0,0,0,0,0,0,0,0,0,0,0,
104753102,0,0,0,0,0,0,0,0,0,0,0,
104753142,0,0,0,0,0,0,0,0,0,0,0,
104753182,0,0,0,0,0,0,0,0,0,0,0,
104753222,0,0,0,0,0,0,0,0,0,0,0,
104753262,0,0,0,0,0,0,0,0,0,0,0,
104753302,0,0,0,0,0,0,0,0,0,0,0,
104753342,0,0,0,0,0,0,0,0,0,0,0,
