milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
2861106,0,0,0,0,0,0,5,0,0,0,0,
2861114,-0.00250102,-0.170716,-0.599425,0,0,0,0.4,0,0,0,0,
2861147,-0.00254178,-0.167571,-0.599245,0,0,0,1.8,0,0,0,0,
2861187,-0.00224625,-0.161656,-0.59848,0,0,0,2,0,0,0,0,
2861228,-0.00140141,-0.154486,-0.59804,0,0,0,2,0,0,0,0,
2861268,-0.000289723,-0.145452,-0.596997,0,0,0,2,0,0,0,0,
2861308,0.00125324,-0.136799,-0.596717,0,0,0,2,0,0,0,0,
2861347,0.00314352,-0.127244,-0.596192,0,0,0,2,0,0,0,0,
2861401,0.00519658,-0.117903,-0.595824,0,0,0,2.6,0,0,0,0,
2861427,0.00745011,-0.109411,-0.595793,0,0,0,1.4,0,0,0,0,
2861469,0.00972655,-0.10136,-0.595751,0,0,0,2,0,0,0,0,
2861507,0.0119267,-0.0947106,-0.595912,0,0,0,2,0,0,0,0,
2861548,0.0140731,-0.0898841,-0.596612,0,0,0,2,0,0,0,0,
2861588,0.0154904,-0.0862545,-0.596893,0,0,0,2,0,0,0,0,
2861628,0.0164778,-0.0842915,-0.597255,0,0,0,2,0,0,0,0,
2861667,0.0166145,-0.083732,-0.597278,0,0,0,2,0,0,0,0,
2861707,0.0166308,-0.0835174,-0.597152,0,0,0,2,0,0,0,0,
2861747,0.0166171,-0.0834941,-0.597139,0,0,0,2,0,0,0,0,
2861787,0.0165898,-0.0834475,-0.597111,0,0,0,2,0,0,0,0,
2861827,0.0165898,-0.0834475,-0.597111,0,0,0,2,0,0,0,0,
2861868,0.0165898,-0.0834475,-0.597111,0,0,0,2,0,0,0,0,
2861908,0.0165624,-0.0834008,-0.597084,0,0,0,2,0,0,0,0,
2861948,0.0165766,-0.0833766,-0.59707,0,0,0,2,0,0,0,0,
2861987,0.0165766,-0.0833766,-0.59707,0,0,0,2,0,0,0,0,
2862027,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862067,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862107,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862147,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862188,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862228,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862268,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862307,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862347,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862387,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862427,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862467,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862508,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862548,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862587,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862627,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862667,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862707,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862747,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862787,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862829,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862868,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862907,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862947,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2862987,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2863027,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2863067,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2863108,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2863148,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2863188,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2863227,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
2863267,0.016563,-0.0833533,-0.597056,0,0,0,2,0,0,0,0,
