milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
11500746,0,0,0,0,0,0,0.4,0,0,0,0,
11500786,-0.00930374,-0.174823,-0.594569,0,0,0,0.4,0,0,0,0,
11500836,-0.0119515,-0.170134,-0.591615,0,0,0,0.4,0,0,0,0,
11500896,-0.0146769,-0.162451,-0.587192,0,0,0,0.4,0,0,0,0,
11500957,-0.0173271,-0.155749,-0.583454,0,0,0,0.4,0,0,0,0,
11501027,-0.0192926,-0.149353,-0.57973,0,0,0,0.4,0,0,0,0,
11501087,-0.0203261,-0.1464,-0.578025,0,0,0,0.4,0,0,0,0,
11501137,-0.0208543,-0.144737,-0.57705,0,0,0,0.4,0,0,0,0,
11501197,-0.020894,-0.144573,-0.576954,0,0,0,0.4,0,0,0,0,
11501257,-0.0213273,-0.143311,-0.576213,0,0,0,0.4,0,0,0,0,
11501317,-0.0215042,-0.143009,-0.576008,0,0,0,0.4,0,0,0,0,
11501377,-0.0215841,-0.142635,-0.575788,0,0,0,0.4,0,0,0,0,
11501437,-0.0215978,-0.142612,-0.575774,0,0,0,0.4,0,0,0,0,
11501497,-0.021692,-0.142308,-0.575596,0,0,0,0.4,0,0,0,0,
11501557,-0.0218011,-0.142122,-0.575487,0,0,0,0.4,0,0,0,0,
11501618,-0.0217998,-0.141981,-0.575404,0,0,0,0.4,0,0,0,0,
11501678,-0.0218543,-0.141888,-0.57535,0,0,0,0.4,0,0,0,0,
11501738,-0.0218404,-0.141864,-0.575336,0,0,0,0.4,0,0,0,0,
11501798,-0.0218676,-0.141818,-0.575309,0,0,0,0.4,0,0,0,0,
11501858,-0.0218812,-0.141794,-0.575295,0,0,0,0.4,0,0,0,9,
11501918,-0.0218949,-0.141771,-0.575281,0,0,0,0.4,0,0,0,9,
11501978,-0.0219085,-0.141748,-0.575268,0,0,0,0.4,0,0,0,9,
11502038,-0.0219221,-0.141725,-0.575254,0,0,0,0.4,0,0,0,9,
11502098,-0.0219221,-0.141725,-0.575254,0,0,0,0.4,0,0,0,9,
11502158,-0.021908,-0.141701,-0.57524,0,0,0,0.4,0,0,0,9,
11502218,-0.021908,-0.141701,-0.57524,0,0,0,0.4,0,0,0,9,
11502278,-0.021908,-0.141701,-0.57524,0,0,0,0.4,0,0,0,9,
11502339,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11502399,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11502459,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11502519,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11502579,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11502639,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11502699,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11502759,-0.0219216,-0.141678,-0.575226,0.0615851,0.00308569,-0.0361719,0.4,0,0,0,9,
11502819,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11502879,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11502939,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503000,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503060,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503120,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503180,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503240,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503300,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503360,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503420,-0.0219216,-0.141678,-0.575226,8.23154,3.93331,-4.8348,0.4,0,0,0,9,
11503480,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503540,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503600,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503660,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503721,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503781,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503841,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503901,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11503961,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11504021,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11504081,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11504141,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11504201,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11504261,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11504321,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11504382,-0.0219216,-0.141678,-0.575226,0,0,0,0.4,0,0,0,9,
11504442,-0.0213347,-0.139774,-0.574243,0,0,0,0.4,0,0,0,9,
11504502,-0.0194929,-0.134968,-0.571862,0,0,0,0.4,0,0,0,9,
11504562,-0.0176481,-0.128917,-0.569877,0,0,0,0.4,0,0,0,9,
11504622,-0.0257006,-0.119351,-0.57682,0,0,0,0.4,0,0,0,9,
11504682,-0.0427934,-0.104013,-0.591432,0,0,0,0.4,0,0,0,9,
11504742,-0.0664362,-0.0783118,-0.611843,0,0,0,0.4,0,0,0,9,
11504802,-0.101917,-0.0229236,-0.638513,0,0,0,0.4,0,0,0,9,
11504862,-0.118556,0.0268624,-0.650584,0,0,0,0.4,0,0,0,9,
11504922,-0.120526,0.036377,-0.645033,0,0,0,0.4,0,0,0,9,
11504982,-0.0917053,0.0453552,-0.605539,0,0,0,0.4,0,0,0,9,
11505042,-0.0333625,0.0634189,-0.536127,0,0,0,0.4,0,0,0,9,
11505103,0.000472679,0.0917475,-0.495992,0,0,0,0.4,0,0,0,9,
11505163,0.0159905,0.0977282,-0.480177,0,0,0,0.4,0,0,0,9,
