milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
54771816,0,0,0,0,0,0,0,0,0,0,0,
54771822,0,0,0,0,0,0,0,0,0,0,0,
54771857,0,0,0,0,0,0,0,0,0,0,0,
54771897,0,0,0,0,0,0,0,0,0,0,0,
54771937,0,0,0,0,0,0,0,0,0,0,0,
54771977,0,0,0,0,0,0,0,0,0,0,0,
54772017,0,0,0,0,0,0,0,0,0,0,0,
54772057,0,0,0,0,0,0,0,0,0,0,0,
54772108,0,0,0,0,0,0,0,0,0,0,0,
54772137,0,0,0,0,0,0,0,0,0,0,0,
54772178,0,0,0,0,0,0,0,0,0,0,0,
54772217,0,0,0,0,0,0,0,0,0,0,0,
54772257,0,0,0,0,0,0,0,0,0,0,0,
54772297,0,0,0,0,0,0,0,0,0,0,0,
54772337,0,0,0,0,0,0,0,0,0,0,0,
54772376,0,0,0,0,0,0,0,0,0,0,0,
54772417,0,0,0,0,0,0,0,0,0,0,0,
54772457,0,0,0,0,0,0,0,0,0,0,0,
54772497,0,0,0,0,0,0,0,0,0,0,0,
54772537,0,0,0,0,0,0,0,0,0,0,0,
54772577,0,0,0,0,0,0,0,0,0,0,0,
54772617,0,0,0,0,0,0,0,0,0,0,0,
54772657,0,0,0,0,0,0,0,0,0,0,0,
54772697,0,0,0,0,0,0,0,0,0,0,0,
54772737,0,0,0,0,0,0,0,0,0,0,0,
54772777,0,0,0,0,0,0,0,0,0,0,0,
