milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
275966100,0,0,0,862.62,1122.66,0,5.6,0,0,0,0,
275966113,-0.7415,-0.59,-1.34092,92.73,124.74,0,0.6,0,0,0,0,
275966143,-0.7415,-0.59,-1.34092,247.28,332.64,0,1.6,0,0,0,0,
275966183,-0.7415,-0.59,-1.34092,309.1,415.8,0,2,0,0,0,0,
275966223,-0.7415,-0.59,-1.34092,309.1,415.8,0,2,0,0,0,0,
275966264,-0.7415,-0.59,-1.34092,309.1,415.8,0,2,0,0,0,0,
275966304,-0.7415,-0.59,-1.34092,309.1,415.8,0,2,0,0,0,0,
275966343,-0.7415,-0.59,-1.34092,309.1,415.8,0,2,0,0,0,0,
275966383,-0.7415,-0.59,-1.34092,309.1,415.8,0,2,0,0,0,0,
275966423,-0.7415,-0.59,-1.34092,309.1,415.8,0,2,0,0,0,0,
275966463,0.100025,-0.59,-0.4425,154.55,415.8,0,2,0,0,0,0,
275966503,0.100025,-0.59,-0.4425,0,415.8,0,2,0,0,0,0,
275966543,0.100025,-0.59,-0.4425,0,415.8,0,2,0,0,0,0,
275966584,0.100025,-0.59,-0.4425,0,415.8,0,2,0,0,0,0,
275966624,0.100025,-0.59,-0.4425,0,415.8,0,2,0,0,0,0,
275966663,0.100025,-0.59,-0.4425,0,415.8,0,2,0,0,0,0,
275966703,0.100025,-0.59,-0.4425,0,415.8,0,2,0,0,0,0,
275966743,0.100025,-0.59,-0.4425,0,415.8,0,2,0,0,0,0,
275966783,0.100025,-0.59,-0.4425,0,415.8,0,2,0,0,0,0,
275966823,0.100025,-0.59,-0.4425,0,415.8,0,2,0,0,0,0,
275966863,0.100025,-0.59,-0.4425,0,415.8,0,2,0,0,0,0,
275966904,0.10505,-0.59,-0.440625,0,415.8,0,2,0,0,0,0,
275966943,0.145075,-0.59,-0.450056,0,415.8,0,2,0,0,0,0,
