milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
143618141,0,0,0,0,0,0,0,0,0,0,0,
143618201,0,0,0,0,0,0,0,0,0,0,0,
143618261,0,0,0,0,0,0,0,0,0,0,0,
143618321,0,0,0,0,0,0,0,0,0,0,0,
143618401,0,0,0,0,0,0,0,0,0,0,0,
143618452,0,0,0,0,0,0,0,0,0,0,0,
143618512,0,0,0,0,0,0,0,0,0,0,0,
143618562,0,0,0,0,0,0,0,0,0,0,0,
143618622,0,0,0,0,0,0,0,0,0,0,0,
143618682,0,0,0,0,0,0,0,0,0,0,0,
143618742,0,0,0,0,0,0,0,0,0,0,0,
143618802,0,0,0,0,0,0,0,0,0,0,0,
143618862,0,0,0,0,0,0,0,0,0,0,0,
143618922,0,0,0,0,0,0,0,0,0,0,0,
143618982,0,0,0,0,0,0,0,0,0,0,0,
143619042,0,0,0,0,0,0,0,0,0,0,0,
143619102,0,0,0,0,0,0,0,0,0,0,0,
143619163,0,0,0,0,0,0,0,0,0,0,0,
143619223,0,0,0,0,0,0,0,0,0,0,0,
143619283,0,0,0,0,0,0,0,0,0,0,0,
143619343,0,0,0,0,0,0,0,0,0,0,0,
143619403,0,0,0,0,0,0,0,0,0,0,0,
143619463,0,0,0,0,0,0,0,0,0,0,0,
143619523,0,0,0,0,0,0,0,0,0,0,0,
143619583,0,0,0,0,0,0,0,0,0,0,0,
143619643,0,0,0,0,0,0,0,0,0,0,0,
143619703,0,0,0,0,0,0,0,0,0,0,0,
143619763,0,0,0,0,0,0,0,0,0,0,0,
143619824,0,0,0,0,0,0,0,0,0,0,0,
143619884,0,0,0,0,0,0,0,0,0,0,0,
143619944,0,0,0,0,0,0,0,0,0,0,0,
143620004,0,0,0,0,0,0,0,0,0,0,0,
143620064,0,0,0,0,0,0,0,0,0,0,0,
143620124,0,0,0,0,0,0,0,0,0,0,0,
143620164,0,0,0,0,0,0,0,0,0,0,0,
143620224,0,0,0,0,0,0,0,0,0,0,0,
143620284,0,0,0,0,0,0,0,0,0,0,1,
143620344,0,0,0,0,0,0,0,0,0,0,1,
143620404,0,0,0,0,0,0,0,0,0,0,1,
143620464,0,0,0,0,0,0,0,0,0,0,1,
143620525,0,0,0,0,0,0,0,0,0,0,1,
143620585,0,0,0,0,0,0,0,0,0,0,1,
143620645,0,0,0,0,0,0,0,0,0,0,1,
143620705,0,0,0,0,0,0,0,0,0,0,1,
143620765,0,0,0,0,0,0,0,0,0,0,1,
143620825,0,0,0,0,0,0,0,0,0,0,1,
143620885,0,0,0,0,0,0,0,0,0,0,1,
143620945,0,0,0,0,0,0,0,0,0,0,1,
143621005,0,0,0,0,0,0,0,0,0,0,1,
143621226,0,0,0,0,0,0,0,0,0,0,2,
143621266,0,0,0,0,0,0,0,0,0,0,2,
143621306,0,0,0,0,0,0,0,0,0,0,2,
143621366,0,0,0,0,0,0,0,0,0,0,2,
143621426,0,0,0,0,0,0,0,0,0,0,2,
143621486,0,0,0,0,0,0,0,0,0,0,2,
143621546,0,0,0,0,0,0,0,0,0,0,2,
143621606,0,0,0,0,0,0,0,0,0,0,2,
143621666,0,0,0,0,0,0,0,0,0,0,2,
143621726,0,0,0,0,0,0,0,0,0,0,2,
143621786,0,0,0,0,0,0,0,0,0,0,2,
143621846,0,0,0,0,0,0,0,0,0,0,2,
143621906,0,0,0,0,0,0,0,0,0,0,2,
143621967,0,0,0,0,0,0,0,0,0,0,2,
143622027,0,0,0,0,0,0,0,0,0,0,2,
143622087,0,0,0,0,0,0,0,0,0,0,2,
143622147,0,0,0,0,0,0,0,0,0,0,2,
143622207,0,0,0,0,0,0,0,0,0,0,2,
143622267,0,0,0,0,0,0,0,0,0,0,2,
143622327,0,0,0,0,0,0,0,0,0,0,2,
143622387,0,0,0,0,0,0,0,0,0,0,2,
143622447,0,0,0,0,0,0,0,0,0,0,2,
143622507,0,0,0,0,0,0,0,0,0,0,2,
