milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
278338813,0,0,0,7297.27,3899.06,-8062.66,7.6,0,0,0,0,
278338841,-1.4948,-0.88,1.48252,1376.45,737.66,-1511.55,1.4,0,0,0,0,
278338856,-1.4948,-0.88,1.48252,786.544,421.52,-863.742,0.8,0,0,0,0,
278338897,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278338937,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278338977,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339016,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339069,-1.4948,-0.88,1.48252,2556.27,1369.94,-2807.16,2.6,0,0,0,0,
278339096,-1.4948,-0.88,1.48252,1376.45,737.66,-1511.55,1.4,0,0,0,0,
278339141,-1.4948,-0.88,1.48252,2163,1159.18,-2375.29,2.2,0,0,0,0,
278339176,-1.4948,-0.88,1.48252,1769.72,948.42,-1943.42,1.8,0,0,0,0,
278339217,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339257,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339297,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339336,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339376,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339416,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339456,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339496,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339537,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339577,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339616,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339656,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339696,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339736,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339776,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339816,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339857,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339897,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339936,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278339976,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340016,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340056,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340096,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340137,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340177,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340217,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340256,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340296,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340336,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340376,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340416,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340457,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340497,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340537,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340576,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340616,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340656,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340696,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340736,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340777,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340817,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340857,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340896,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340936,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278340976,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278341016,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278341056,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278341097,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278341137,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278341177,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278341216,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278341256,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,0,
278341296,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341336,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341376,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341417,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341457,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341496,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341536,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341576,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341616,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341656,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341696,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341737,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341777,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341816,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341856,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341896,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341936,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278341976,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342017,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342057,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342097,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342136,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342176,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342216,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342256,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342296,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342337,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342377,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342417,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342456,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342496,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342536,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342576,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342616,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342657,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342697,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342737,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342776,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342816,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342856,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342896,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342936,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278342977,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343017,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343057,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343096,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343136,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343176,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343216,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343256,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343297,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343337,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343376,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343416,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343456,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343496,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343536,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343576,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343617,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
278343657,-1.4948,-0.88,1.48252,1966.36,1053.8,-2159.36,2,0,0,0,9,
