milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
237641939,0,0,0,0,0,0,0,0,0,0,0,
237641952,0,0,0,0,0,0,0,0,0,0,0,
237641982,0,0,0,0,0,0,0,0,0,0,0,
237642022,0,0,0,0,0,0,0,0,0,0,0,
237642062,0,0,0,0,0,0,0,0,0,0,0,
237642103,0,0,0,0,0,0,0,0,0,0,0,
237642143,0,0,0,0,0,0,0,0,0,0,0,
237642182,0,0,0,0,0,0,0,0,0,0,0,
237642222,0,0,0,0,0,0,0,0,0,0,0,
237642270,0,0,0,0,0,0,0,0,0,0,0,
237642302,0,0,0,0,0,0,0,0,0,0,0,
237642342,0,0,0,0,0,0,0,0,0,0,0,
237642383,0,0,0,0,0,0,0,0,0,0,0,
237642423,0,0,0,0,0,0,0,0,0,0,0,
237642463,0,0,0,0,0,0,0,0,0,0,0,
237642502,0,0,0,0,0,0,0,0,0,0,0,
237642542,0,0,0,0,0,0,0,0,0,0,0,
237642582,0,0,0,0,0,0,0,0,0,0,0,
237642622,0,0,0,0,0,0,0,0,0,0,0,
237642662,0,0,0,0,0,0,0,0,0,0,0,
237642703,0,0,0,0,0,0,0,0,0,0,0,
237642743,0,0,0,0,0,0,0,0,0,0,0,
237642782,0,0,0,0,0,0,0,0,0,0,0,
237642822,0,0,0,0,0,0,0,0,0,0,0,
237642862,0,0,0,0,0,0,0,0,0,0,0,
237642902,0,0,0,0,0,0,0,0,0,0,0,
237642942,0,0,0,0,0,0,0,0,0,0,0,
237642982,0,0,0,0,0,0,0,0,0,0,0,
237643023,0,0,0,0,0,0,0,0,0,0,0,
237643063,0,0,0,0,0,0,0,0,0,0,0,
237643102,0,0,0,0,0,0,0,0,0,0,0,
237643142,0,0,0,0,0,0,0,0,0,0,0,
237643182,0,0,0,0,0,0,0,0,0,0,0,
237643222,0,0,0,0,0,0,0,0,0,0,0,
237643262,0,0,0,0,0,0,0,0,0,0,0,
237643302,0,0,0,0,0,0,0,0,0,0,0,
237643343,0,0,0,0,0,0,0,0,0,0,0,
237643383,0,0,0,0,0,0,0,0,0,0,0,
237643422,0,0,0,0,0,0,0,0,0,0,0,
237643462,0,0,0,0,0,0,0,0,0,0,1,
237643502,0,0,0,0,0,0,0,0,0,0,1,
237643542,0,0,0,0,0,0,0,0,0,0,1,
237643582,0,0,0,0,0,0,0,0,0,0,1,
237643622,0,0,0,0,0,0,0,0,0,0,1,
237643663,0,0,0,0,0,0,0,0,0,0,1,
237643703,0,0,0,0,0,0,0,0,0,0,1,
237643742,0,0,0,0,0,0,0,0,0,0,1,
237643782,0,0,0,0,0,0,0,0,0,0,1,
237643822,0,0,0,0,0,0,0,0,0,0,1,
237643862,0,0,0,0,0,0,0,0,0,0,1,
237643902,0,0,0,0,0,0,0,0,0,0,1,
237643942,0,0,0,0,0,0,0,0,0,0,1,
237643983,0,0,0,0,0,0,0,0,0,0,1,
237644023,0,0,0,0,0,0,0,0,0,0,1,
237644062,0,0,0,0,0,0,0,0,0,0,1,
237644102,0,0,0,0,0,0,0,0,0,0,1,
237644142,0,0,0,0,0,0,0,0,0,0,1,
237644182,0,0,0,0,0,0,0,0,0,0,1,
237644222,0,0,0,0,0,0,0,0,0,0,1,
237644263,0,0,0,0,0,0,0,0,0,0,1,
237644303,0,0,0,0,0,0,0,0,0,0,1,
237644343,0,0,0,0,0,0,0,0,0,0,1,
237644382,0,0,0,0,0,0,0,0,0,0,1,
237644422,0,0,0,0,0,0,0,0,0,0,1,
237644462,0,0,0,0,0,0,0,0,0,0,1,
237644502,0,0,0,0,0,0,0,0,0,0,1,
237644542,0,0,0,0,0,0,0,0,0,0,1,
237644583,0,0,0,0,0,0,0,0,0,0,1,
237644623,0,0,0,0,0,0,0,0,0,0,1,
237644663,0,0,0,0,0,0,0,0,0,0,1,
237644702,0,0,0,0,0,0,0,0,0,0,1,
237644742,0,0,0,0,0,0,0,0,0,0,1,
237644782,0,0,0,0,0,0,0,0,0,0,1,
237644822,0,0,0,0,0,0,0,0,0,0,1,
237644862,0,0,0,0,0,0,0,0,0,0,1,
237644903,0,0,0,0,0,0,0,0,0,0,1,
237644943,0,0,0,0,0,0,0,0,0,0,1,
237644982,0,0,0,0,0,0,0,0,0,0,1,
237645022,0,0,0,0,0,0,0,0,0,0,1,
237645062,0,0,0,0,0,0,0,0,0,0,1,
237645102,0,0,0,0,0,0,0,0,0,0,1,
237645142,0,0,0,0,0,0,0,0,0,0,1,
237645182,0,0,0,0,0,0,0,0,0,0,1,
237645223,0,0,0,0,0,0,0,0,0,0,1,
237645263,0,0,0,0,0,0,0,0,0,0,1,
237645302,0,0,0,0,0,0,0,0,0,0,1,
237645342,0,0,0,0,0,0,0,0,0,0,1,
237645382,0,0,0,0,0,0,0,0,0,0,1,
237645422,0,0,0,0,0,0,0,0,0,0,1,
237645462,0,0,0,0,0,0,0,0,0,0,1,
237645502,0,0,0,0,0,0,0,0,0,0,1,
237645543,0,0,0,0,0,0,0,0,0,0,1,
237645583,0,0,0,0,0,0,0,0,0,0,1,
237645622,0,0,0,0,0,0,0,0,0,0,1,
237645662,0,0,0,0,0,0,0,0,0,0,1,
237645702,0,0,0,0,0,0,0,0,0,0,1,
237645742,0,0,0,0,0,0,0,0,0,0,1,
237645782,0,0,0,0,0,0,0,0,0,0,1,
237645822,0,0,0,0,0,0,0,0,0,0,1,
237645863,0,0,0,0,0,0,0,0,0,0,1,
237645903,0,0,0,0,0,0,0,0,0,0,1,
237645942,0,0,0,0,0,0,0,0,0,0,1,
237645982,0,0,0,0,0,0,0,0,0,0,1,
237646022,0,0,0,0,0,0,0,0,0,0,1,
237646062,0,0,0,0,0,0,0,0,0,0,1,
237646102,0,0,0,0,0,0,0,0,0,0,1,
237646142,0,0,0,0,0,0,0,0,0,0,1,
237646183,0,0,0,0,0,0,0,0,0,0,1,
237646223,0,0,0,0,0,0,0,0,0,0,1,
237646262,0,0,0,0,0,0,0,0,0,0,1,
237646302,0,0,0,0,0,0,0,0,0,0,1,
237646342,0,0,0,0,0,0,0,0,0,0,1,
237646382,0,0,0,0,0,0,0,0,0,0,1,
237646422,0,0,0,0,0,0,0,0,0,0,1,
237646463,0,0,0,0,0,0,0,0,0,0,1,
237646503,0,0,0,0,0,0,0,0,0,0,1,
237646543,0,0,0,0,0,0,0,0,0,0,1,
237646582,0,0,0,0,0,0,0,0,0,0,1,
237646622,0,0,0,0,0,0,0,0,0,0,1,
237646662,0,0,0,0,0,0,0,0,0,0,1,
237646702,0,0,0,0,0,0,0,0,0,0,2,
237646742,0,0,0,0,0,0,0,0,0,0,2,
