milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
284695791,0,0,0,17998,9589.57,-20000,18.4,0,0,0,0,
284695887,-1.5,-0.88,1.5,4746.72,2529.12,-5274.72,4.8,0,0,0,0,
284695895,-1.5,-0.88,1.5,395.56,210.76,-439.56,0.4,0,0,0,0,
284695929,-1.5,-0.88,1.5,1780.02,948.42,-1978.02,1.8,0,0,0,0,
284695969,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696009,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696049,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696089,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696129,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696169,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696209,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696249,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696289,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696329,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696370,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696409,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696449,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696489,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696529,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696569,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696609,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696649,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696689,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696729,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696769,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696809,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696849,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696889,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696929,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284696969,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284697009,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284697049,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284697089,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284697129,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284697169,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284697209,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284697249,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284697289,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284697329,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284697369,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284697409,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284697449,-1.5,-0.88,1.5,1977.8,1053.8,-2197.8,2,0,0,0,0,
284697523,-1.5,-0.88,1.5,3560.04,1896.84,-3956.04,3.6,0,0,0,0,
284697531,-1.48215,-0.88,1.49662,391.633,210.76,-438.818,0.4,0,0,0,0,
284697569,-1.48215,-0.88,1.49662,1938.53,1053.8,-2190.38,2,0,0,0,0,
284697609,-1.48215,-0.88,1.49662,1938.53,1053.8,-2190.38,2,0,0,0,0,
284697649,-1.48215,-0.88,1.49662,1938.53,1053.8,-2190.38,2,0,0,0,0,
284697689,-1.48215,-0.88,1.49662,1938.53,1053.8,-2190.38,2,0,0,0,0,
284697729,-1.48215,-0.88,1.49662,1938.53,1053.8,-2190.38,2,0,0,0,0,
284697769,-1.48215,-0.88,1.49662,1938.53,1053.8,-2190.38,2,0,0,0,0,
284697809,-1.48215,-0.88,1.49662,1938.53,1053.8,-2190.38,2,0,0,0,0,
284697849,-1.48215,-0.88,1.49662,1938.53,1053.8,-2190.38,2,0,0,0,0,
284697889,0.285,-0.88,1.16246,1938.53,1053.8,-2190.38,2,0,0,0,0,
284697929,0.285,-0.88,1.14364,0,1053.8,-1445.3,2,0,0,0,0,
284697969,0.28495,-0.88,1.04977,0,1053.8,-1342.69,2,0,0,0,0,
284698009,0.21995,-0.88,0.975,0,1053.8,-1131.55,2,0,0,0,0,
284698049,0.21505,-0.88,0.963713,0,1053.8,-1027.85,2,0,0,0,0,
284698089,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698129,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698169,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698209,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698250,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698289,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698329,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698369,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698409,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698449,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698490,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698529,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698569,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698609,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698649,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698689,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698729,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698769,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698809,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698849,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698889,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698929,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284698969,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699009,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699049,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699089,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699129,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699169,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699209,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699249,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699289,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699329,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699369,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699409,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699449,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699489,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699529,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699569,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699609,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699649,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699689,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699729,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699769,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699809,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699849,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699889,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699929,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284699969,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284700009,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284700049,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,0,
284700089,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,9,
284700129,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,9,
284700169,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,9,
284700209,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,9,
284700249,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,9,
284700289,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,9,
284700329,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,9,
284700369,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,9,
284700409,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,9,
284700449,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,9,
284700489,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,9,
284700529,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,9,
284700569,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,9,
284700609,0.21505,-0.88,0.963713,0,1053.8,-1017.97,2,0,0,0,9,
