milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
281313329,0,0,0,7695.86,4109.82,-8499.79,8,0,0,0,0,
281313357,-1.4958,-0.88,1.48286,1377.99,737.66,-1512.07,1.4,0,0,0,0,
281313371,-1.4958,-0.88,1.48286,787.424,421.52,-864.039,0.8,0,0,0,0,
281313411,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281313452,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281313492,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281313531,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281313585,-1.4958,-0.88,1.48286,2559.13,1369.94,-2808.13,2.6,0,0,0,0,
281313611,-1.4958,-0.88,1.48286,1377.99,737.66,-1512.07,1.4,0,0,0,0,
281313657,-1.4958,-0.88,1.48286,2165.42,1159.18,-2376.11,2.2,0,0,0,0,
281313691,-1.4958,-0.88,1.48286,1771.7,948.42,-1944.09,1.8,0,0,0,0,
281313731,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281313772,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281313811,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281313851,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281313891,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281313931,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281313971,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314011,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314051,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314092,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314131,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314171,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314211,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314251,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314291,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314331,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314371,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314412,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314451,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314491,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314531,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314571,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314611,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314651,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314691,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314732,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314771,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314811,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314851,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314891,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314931,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281314971,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281315011,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281315052,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281315091,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281315131,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281315171,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281315211,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
281315251,-1.4958,-0.88,1.48286,1968.56,1053.8,-2160.1,2,0,0,0,0,
