milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
174109736,0,0,0,0,0,0,0,0,0,0,0,
174109796,0,0,0,0,0,0,0,0,0,0,0,
174109846,0,0,0,0,0,0,0,0,0,0,0,
174109906,0,0,0,0,0,0,0,0,0,0,0,
174109966,0,0,0,0,0,0,0,0,0,0,0,
174110036,0,0,0,0,0,0,0,0,0,0,0,
174110087,0,0,0,0,0,0,0,0,0,0,0,
174110147,0,0,0,0,0,0,0,0,0,0,0,
174110207,0,0,0,0,0,0,0,0,0,0,0,
174110247,0,0,0,0,0,0,0,0,0,0,0,
174110307,0,0,0,0,0,0,0,0,0,0,0,
174110367,0,0,0,0,0,0,0,0,0,0,0,
174110427,0,0,0,0,0,0,0,0,0,0,0,
174110487,0,0,0,0,0,0,0,0,0,0,0,
174110547,0,0,0,0,0,0,0,0,0,0,0,
174110607,0,0,0,0,0,0,0,0,0,0,0,
174110667,0,0,0,0,0,0,0,0,0,0,0,
174110727,0,0,0,0,0,0,0,0,0,0,0,
174110788,0,0,0,0,0,0,0,0,0,0,0,
174110848,0,0,0,0,0,0,0,0,0,0,0,
174110908,0,0,0,0,0,0,0,0,0,0,0,
174110968,0,0,0,0,0,0,0,0,0,0,0,
174111028,0,0,0,0,0,0,0,0,0,0,0,
174111088,0,0,0,0,0,0,0,0,0,0,0,
174111148,0,0,0,0,0,0,0,0,0,0,0,
174111208,0,0,0,0,0,0,0,0,0,0,1,
174111268,0,0,0,0,0,0,0,0,0,0,1,
174111328,0,0,0,0,0,0,0,0,0,0,1,
174111388,0,0,0,0,0,0,0,0,0,0,1,
174111448,0,0,0,0,0,0,0,0,0,0,1,
174111509,0,0,0,0,0,0,0,0,0,0,1,
174111569,0,0,0,0,0,0,0,0,0,0,1,
174111629,0,0,0,0,0,0,0,0,0,0,1,
174111689,0,0,0,0,0,0,0,0,0,0,1,
174111749,0,0,0,0,0,0,0,0,0,0,1,
174111809,0,0,0,0,0,0,0,0,0,0,1,
174111869,0,0,0,0,0,0,0,0,0,0,1,
174111929,0,0,0,0,0,0,0,0,0,0,1,
174111989,0,0,0,0,0,0,0,0,0,0,1,
174112049,0,0,0,0,0,0,0,0,0,0,1,
174112109,0,0,0,0,0,0,0,0,0,0,1,
174112169,0,0,0,0,0,0,0,0,0,0,1,
174112230,0,0,0,0,0,0,0,0,0,0,1,
174112290,0,0,0,0,0,0,0,0,0,0,1,
174112350,0,0,0,0,0,0,0,0,0,0,1,
174112410,0,0,0,0,0,0,0,0,0,0,1,
174112470,0,0,0,0,0,0,0,0,0,0,2,
174112530,0,0,0,0,0,0,0,0,0,0,2,
174112590,0,0,0,0,0,0,0,0,0,0,2,
174112650,0,0,0,0,0,0,0,0,0,0,2,
174112710,0,0,0,0,0,0,0,0,0,0,2,
174112770,0,0,0,0,0,0,0,0,0,0,2,
174112830,0,0,0,0,0,0,0,0,0,0,2,
174112891,0,0,0,0,0,0,0,0,0,0,2,
174112951,0,0,0,0,0,0,0,0,0,0,2,
174113011,0,0,0,0,0,0,0,0,0,0,2,
174113071,0,0,0,0,0,0,0,0,0,0,2,
174113131,0,0,0,0,0,0,0,0,0,0,2,
174113191,0,0,0,0,0,0,0,0,0,0,2,
174113251,0,0,0,0,0,0,0,0,0,0,2,
174113311,0,0,0,0,0,0,0,0,0,0,2,
174113371,0,0,0,0,0,0,0,0,0,0,2,
174113431,0,0,0,0,0,0,0,0,0,0,2,
174113491,0,0,0,0,0,0,0,0,0,0,2,
174113551,0,0,0,0,0,0,0,0,0,0,2,
174113612,0,0,0,0,0,0,0,0,0,0,2,
174113672,0,0,0,0,0,0,0,0,0,0,2,
174113732,0,0,0,0,0,0,0,0,0,0,2,
174113792,0,0,0,0,0,0,0,0,0,0,2,
174113852,0,0,0,0,0,0,0,0,0,0,2,
174113912,0,0,0,0,0,0,0,0,0,0,2,
174113972,0,0,0,0,0,0,0,0,0,0,2,
174114032,0,0,0,0,0,0,0,0,0,0,2,
174114092,0,0,0,0,0,0,0,0,0,0,2,
174114152,0,0,0,0,0,0,0,0,0,0,2,
174114212,0,0,0,0,0,0,0,0,0,0,2,
174114273,0,0,0,0,0,0,0,0,0,0,2,
174114333,0,0,0,0,0,0,0,0,0,0,2,
174114393,0,0,0,0,0,0,0,0,0,0,2,
174114453,0,0,0,0,0,0,0,0,0,0,2,
174114513,0,0,0,0,0,0,0,0,0,0,2,
174114573,0,0,0,0,0,0,0,0,0,0,2,
174114653,0,0,0,0,0,0,0,0,0,0,2,
174114693,0,0,0,0,0,0,0,0,0,0,2,
174114753,0,0,0,0,0,0,0,0,0,0,2,
174114813,0,0,0,0,0,0,0,0,0,0,2,
174114873,0,0,0,0,0,0,0,0,0,0,2,
174114933,0,0,0,0,0,0,0,0,0,0,2,
174114994,0,0,0,0,0,0,0,0,0,0,2,
174115054,0,0,0,0,0,0,0,0,0,0,2,
174115114,0,0,0,0,0,0,0,0,0,0,2,
174115174,0,0,0,0,0,0,0,0,0,0,2,
174115234,0,0,0,0,0,0,0,0,0,0,2,
