milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
211053668,0,0,0,0,0,0,0,0,0,0,0,
211053909,0,0,0,0,0,0,0,0,0,0,0,
211053979,0,0,0,0,0,0,0,0,0,0,0,
211054119,0,0,0,0,0,0,0,0,0,0,0,
211054430,0,0,0,0,0,0,0,0,0,0,0,
211054810,0,0,0,0,0,0,0,0,0,0,0,
211054960,0,0,0,0,0,0,0,0,0,0,0,
211055040,0,0,0,0,0,0,0,0,0,0,0,
211055121,0,0,0,0,0,0,0,0,0,0,0,
211055201,0,0,0,0,0,0,0,0,0,0,0,
211055311,0,0,0,0,0,0,0,0,0,0,0,
211055391,0,0,0,0,0,0,0,0,0,0,0,
211055471,0,0,0,0,0,0,0,0,0,0,0,
211055551,0,0,0,0,0,0,0,0,0,0,0,
211055631,0,0,0,0,0,0,0,0,0,0,0,
211055711,0,0,0,0,0,0,0,0,0,0,0,
211055791,0,0,0,0,0,0,0,0,0,0,0,
211055872,0,0,0,0,0,0,0,0,0,0,0,
211055952,0,0,0,0,0,0,0,0,0,0,0,
211056032,0,0,0,0,0,0,0,0,0,0,0,
211056112,0,0,0,0,0,0,0,0,0,0,1,
211056252,0,0,0,0,0,0,0,0,0,0,1,
211056332,0,0,0,0,0,0,0,0,0,0,1,
211056412,0,0,0,0,0,0,0,0,0,0,1,
211056502,0,0,0,0,0,0,0,0,0,0,1,
211056573,0,0,0,0,0,0,0,0,0,0,1,
211056653,0,0,0,0,0,0,0,0,0,0,1,
211056733,0,0,0,0,0,0,0,0,0,0,1,
211056843,0,0,0,0,0,0,0,0,0,0,1,
211056953,0,0,0,0,0,0,0,0,0,0,1,
211057093,0,0,0,0,0,0,0,0,0,0,1,
211057173,0,0,0,0,0,0,0,0,0,0,1,
211057254,0,0,0,0,0,0,0,0,0,0,1,
211057334,0,0,0,0,0,0,0,0,0,0,1,
211057444,0,0,0,0,0,0,0,0,0,0,1,
211057534,0,0,0,0,0,0,0,0,0,0,1,
211057614,0,0,0,0,0,0,0,0,0,0,1,
211057724,0,0,0,0,0,0,0,0,0,0,1,
211057804,0,0,0,0,0,0,0,0,0,0,1,
211057915,0,0,0,0,0,0,0,0,0,0,1,
211058025,0,0,0,0,0,0,0,0,0,0,1,
211058105,0,0,0,0,0,0,0,0,0,0,1,
211058195,0,0,0,0,0,0,0,0,0,0,1,
211058275,0,0,0,0,0,0,0,0,0,0,1,
211058345,0,0,0,0,0,0,0,0,0,0,1,
211058495,0,0,0,0,0,0,0,0,0,0,1,
211058575,0,0,0,0,0,0,0,0,0,0,1,
211058656,0,0,0,0,0,0,0,0,0,0,1,
211058726,0,0,0,0,0,0,0,0,0,0,1,
211058806,0,0,0,0,0,0,0,0,0,0,1,
211058946,0,0,0,0,0,0,0,0,0,0,1,
211059026,0,0,0,0,0,0,0,0,0,0,1,
211059106,0,0,0,0,0,0,0,0,0,0,1,
211059186,0,0,0,0,0,0,0,0,0,0,1,
211059327,0,0,0,0,0,0,0,0,0,0,1,
211059407,0,0,0,0,0,0,0,0,0,0,1,
211059487,0,0,0,0,0,0,0,0,0,0,1,
211059567,0,0,0,0,0,0,0,0,0,0,1,
211059647,0,0,0,0,0,0,0,0,0,0,1,
211059727,0,0,0,0,0,0,0,0,0,0,1,
211059807,0,0,0,0,0,0,0,0,0,0,1,
211059887,0,0,0,0,0,0,0,0,0,0,1,
211060028,0,0,0,0,0,0,0,0,0,0,1,
211060108,0,0,0,0,0,0,0,0,0,0,1,
211060188,0,0,0,0,0,0,0,0,0,0,1,
211060268,0,0,0,0,0,0,0,0,0,0,1,
211060348,0,0,0,0,0,0,0,0,0,0,1,
211060428,0,0,0,0,0,0,0,0,0,0,1,
