milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
104108604,0,0,0,0,0,0,0,0,0,0,0,
104108620,0,0,0,0,0,0,0,0,0,0,0,
104108647,0,0,0,0,0,0,0,0,0,0,0,
104108687,0,0,0,0,0,0,0,0,0,0,0,
104108728,0,0,0,0,0,0,0,0,0,0,0,
104108768,0,0,0,0,0,0,0,0,0,0,0,
104108807,0,0,0,0,0,0,0,0,0,0,0,
104108847,0,0,0,0,0,0,0,0,0,0,0,
104108887,0,0,0,0,0,0,0,0,0,0,0,
104108927,0,0,0,0,0,0,0,0,0,0,0,
104108967,0,0,0,0,0,0,0,0,0,0,0,
104109007,0,0,0,0,0,0,0,0,0,0,0,
104109048,0,0,0,0,0,0,0,0,0,0,0,
104109088,0,0,0,0,0,0,0,0,0,0,0,
104109127,0,0,0,0,0,0,0,0,0,0,0,
104109167,0,0,0,0,0,0,0,0,0,0,0,
104109207,0,0,0,0,0,0,0,0,0,0,0,
104109247,0,0,0,0,0,0,0,0,0,0,0,
104109287,0,0,0,0,0,0,0,0,0,0,0,
104109328,0,0,0,0,0,0,0,0,0,0,0,
104109368,0,0,0,0,0,0,0,0,0,0,0,
104109408,0,0,0,0,0,0,0,0,0,0,0,
104109447,0,0,0,0,0,0,0,0,0,0,0,
104109487,0,0,0,0,0,0,0,0,0,0,0,
104109527,0,0,0,0,0,0,0,0,0,0,0,
104109567,0,0,0,0,0,0,0,0,0,0,0,
104109607,0,0,0,0,0,0,0,0,0,0,0,
104109648,0,0,0,0,0,0,0,0,0,0,0,
104109688,0,0,0,0,0,0,0,0,0,0,0,
104109728,0,0,0,0,0,0,0,0,0,0,0,
104109767,0,0,0,0,0,0,0,0,0,0,0,
104109807,0,0,0,0,0,0,0,0,0,0,0,
104109847,0,0,0,0,0,0,0,0,0,0,0,
104109887,0,0,0,0,0,0,0,0,0,0,0,
104109927,0,0,0,0,0,0,0,0,0,0,0,
104109968,0,0,0,0,0,0,0,0,0,0,0,
104110008,0,0,0,0,0,0,0,0,0,0,0,
104110048,0,0,0,0,0,0,0,0,0,0,0,
104110087,0,0,0,0,0,0,0,0,0,0,0,
104110127,0,0,0,0,0,0,0,0,0,0,0,
104110167,0,0,0,0,0,0,0,0,0,0,0,
104110207,0,0,0,0,0,0,0,0,0,0,0,
104110247,0,0,0,0,0,0,0,0,0,0,0,
104110288,0,0,0,0,0,0,0,0,0,0,0,
104110328,0,0,0,0,0,0,0,0,0,0,0,
104110368,0,0,0,0,0,0,0,0,0,0,0,
104110407,0,0,0,0,0,0,0,0,0,0,0,
104110447,0,0,0,0,0,0,0,0,0,0,0,
104110487,0,0,0,0,0,0,0,0,0,0,0,
104110527,0,0,0,0,0,0,0,0,0,0,0,
104110567,0,0,0,0,0,0,0,0,0,0,0,
104110608,0,0,0,0,0,0,0,0,0,0,0,
104110648,0,0,0,0,0,0,0,0,0,0,0,
104110687,0,0,0,0,0,0,0,0,0,0,0,
104110727,0,0,0,0,0,0,0,0,0,0,0,
104110767,0,0,0,0,0,0,0,0,0,0,0,
104110807,0,0,0,0,0,0,0,0,0,0,0,
104110847,0,0,0,0,0,0,0,0,0,0,0,
104110887,0,0,0,0,0,0,0,0,0,0,0,
104110928,0,0,0,0,0,0,0,0,0,0,0,
104110968,0,0,0,0,0,0,0,0,0,0,0,
104111007,0,0,0,0,0,0,0,0,0,0,0,
104111047,0,0,0,0,0,0,0,0,0,0,0,
104111087,0,0,0,0,0,0,0,0,0,0,0,
104111127,0,0,0,0,0,0,0,0,0,0,0,
104111167,0,0,0,0,0,0,0,0,0,0,0,
104111208,0,0,0,0,0,0,0,0,0,0,1,
104111248,0,0,0,0,0,0,0,0,0,0,1,
104111288,0,0,0,0,0,0,0,0,0,0,1,
104111327,0,0,0,0,0,0,0,0,0,0,1,
104111367,0,0,0,0,0,0,0,0,0,0,1,
104111407,0,0,0,0,0,0,0,0,0,0,1,
104111447,0,0,0,0,0,0,0,0,0,0,1,
104111487,0,0,0,0,0,0,0,0,0,0,1,
104111528,0,0,0,0,0,0,0,0,0,0,1,
104111568,0,0,0,0,0,0,0,0,0,0,1,
104111608,0,0,0,0,0,0,0,0,0,0,1,
104111647,0,0,0,0,0,0,0,0,0,0,1,
104111687,0,0,0,0,0,0,0,0,0,0,1,
104111727,0,0,0,0,0,0,0,0,0,0,1,
104111767,0,0,0,0,0,0,0,0,0,0,1,
104111807,0,0,0,0,0,0,0,0,0,0,1,
104111848,0,0,0,0,0,0,0,0,0,0,1,
104111888,0,0,0,0,0,0,0,0,0,0,1,
104111928,0,0,0,0,0,0,0,0,0,0,1,
104111967,0,0,0,0,0,0,0,0,0,0,1,
104112007,0,0,0,0,0,0,0,0,0,0,1,
104112047,0,0,0,0,0,0,0,0,0,0,1,
104112087,0,0,0,0,0,0,0,0,0,0,1,
104112127,0,0,0,0,0,0,0,0,0,0,1,
104112168,0,0,0,0,0,0,0,0,0,0,1,
104112208,0,0,0,0,0,0,0,0,0,0,1,
104112248,0,0,0,0,0,0,0,0,0,0,1,
104112287,0,0,0,0,0,0,0,0,0,0,1,
104112327,0,0,0,0,0,0,0,0,0,0,1,
104112367,0,0,0,0,0,0,0,0,0,0,1,
104112407,0,0,0,0,0,0,0,0,0,0,1,
104112447,0,0,0,0,0,0,0,0,0,0,1,
104112488,0,0,0,0,0,0,0,0,0,0,1,
104112528,0,0,0,0,0,0,0,0,0,0,1,
104112567,0,0,0,0,0,0,0,0,0,0,1,
104112607,0,0,0,0,0,0,0,0,0,0,2,
104112647,0,0,0,0,0,0,0,0,0,0,2,
104112687,0,0,0,0,0,0,0,0,0,0,2,
104112727,0,0,0,0,0,0,0,0,0,0,2,
104112767,0,0,0,0,0,0,0,0,0,0,2,
104112808,0,0,0,0,0,0,0,0,0,0,2,
104112848,0,0,0,0,0,0,0,0,0,0,2,
104112887,0,0,0,0,0,0,0,0,0,0,2,
104112927,0,0,0,0,0,0,0,0,0,0,2,
104112967,0,0,0,0,0,0,0,0,0,0,2,
104113007,0,0,0,0,0,0,0,0,0,0,2,
104113047,0,0,0,0,0,0,0,0,0,0,2,
104113088,0,0,0,0,0,0,0,0,0,0,2,
104113128,0,0,0,0,0,0,0,0,0,0,2,
104113168,0,0,0,0,0,0,0,0,0,0,2,
104113207,0,0,0,0,0,0,0,0,0,0,2,
104113247,0,0,0,0,0,0,0,0,0,0,2,
104113287,0,0,0,0,0,0,0,0,0,0,2,
104113327,0,0,0,0,0,0,0,0,0,0,2,
104113367,0,0,0,0,0,0,0,0,0,0,2,
104113408,0,0,0,0,0,0,0,0,0,0,2,
104113448,0,0,0,0,0,0,0,0,0,0,2,
