milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
24245075,0,0,0,0,0,0,9,0,0,0,0,
24245101,-0.0013024,0.00661145,0.00103396,0,0,0,1.4,0,0,0,0,
24245173,-0.00200801,0.0051399,0.00153819,0,0,0,3.6,0,0,0,0,
24245177,-0.00220959,0.00479629,0.00173978,0,0,0,0.2,0,0,0,0,
24245216,-0.00251193,0.00439597,0.00204212,0,0,0,2,0,0,0,0,
24245255,-0.0027252,0.00449274,0.00230025,0,0,0,2,0,0,0,0,
24245296,-0.00301784,0.00502961,0.00263758,0,0,0,2,0,0,0,0,
24245336,-0.0035015,0.0056254,0.00309892,0,0,0,2,0,0,0,0,
24245395,-0.00408629,0.00616472,0.0036613,0,0,0,2.8,0,0,0,0,
24245416,-0.00455828,0.00632162,0.00422276,0,0,0,1.2,0,0,0,0,
24245462,-0.00491672,0.0060572,0.00471551,0,0,0,2.2,0,0,0,0,
24245496,-0.00530734,0.00531575,0.00528491,0,0,0,1.8,0,0,0,0,
24245535,-0.00585282,0.00411824,0.00600936,0,0,0,2,0,0,0,0,
24245575,-0.00656246,0.00218048,0.00694266,0,0,0,2,0,0,0,0,
24245616,-0.00723323,-0.000458941,0.00792663,0,0,0,2,0,0,0,0,
24245656,-0.00766529,-0.00345841,0.00867201,0,0,0,2,0,0,0,0,
24245696,-0.00768321,-0.00647834,0.00902589,0,0,0,2,0,0,0,0,
24245736,-0.00718125,-0.0088768,0.0087704,0,0,0,2,0,0,0,0,
24245776,-0.00651868,-0.0102328,0.00828712,0,0,0,2,0,0,0,0,
24245816,-0.00614999,-0.0106357,0.00803044,0,0,0,2,0,0,0,0,
24245855,-0.00605185,-0.0102011,0.00795473,0,0,0,2,0,0,0,0,
24245895,-0.00613415,-0.00923315,0.00803698,0,0,0,2,0,0,0,0,
24245936,-0.00635088,-0.00803444,0.00827594,0,0,0,2,0,0,0,0,
24245976,-0.00690334,-0.0066027,0.00869385,0,0,0,2,0,0,0,0,
24246016,-0.00771339,-0.00507073,0.00927992,0,0,0,2,0,0,0,0,
