milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
175126738,0,0,0,0,0,0,0,0,0,0,0,
175126798,0,0,0,0,0,0,0,0,0,0,0,
175126848,0,0,0,0,0,0,0,0,0,0,0,
175126908,0,0,0,0,0,0,0,0,0,0,0,
175126968,0,0,0,0,0,0,0,0,0,0,0,
175127038,0,0,0,0,0,0,0,0,0,0,0,
175127089,0,0,0,0,0,0,0,0,0,0,0,
175127149,0,0,0,0,0,0,0,0,0,0,0,
175127209,0,0,0,0,0,0,0,0,0,0,0,
175127249,0,0,0,0,0,0,0,0,0,0,0,
175127309,0,0,0,0,0,0,0,0,0,0,0,
175127369,0,0,0,0,0,0,0,0,0,0,0,
175127429,0,0,0,0,0,0,0,0,0,0,0,
175127489,0,0,0,0,0,0,0,0,0,0,0,
175127549,0,0,0,0,0,0,0,0,0,0,0,
175127609,0,0,0,0,0,0,0,0,0,0,0,
175127669,0,0,0,0,0,0,0,0,0,0,0,
175127729,0,0,0,0,0,0,0,0,0,0,0,
175127790,0,0,0,0,0,0,0,0,0,0,0,
175127850,0,0,0,0,0,0,0,0,0,0,0,
175127910,0,0,0,0,0,0,0,0,0,0,0,
175127970,0,0,0,0,0,0,0,0,0,0,0,
175128030,0,0,0,0,0,0,0,0,0,0,0,
175128090,0,0,0,0,0,0,0,0,0,0,0,
175128150,0,0,0,0,0,0,0,0,0,0,0,
175128210,0,0,0,0,0,0,0,0,0,0,0,
175128270,0,0,0,0,0,0,0,0,0,0,0,
175128330,0,0,0,0,0,0,0,0,0,0,0,
175128390,0,0,0,0,0,0,0,0,0,0,0,
175128450,0,0,0,0,0,0,0,0,0,0,0,
175128511,0,0,0,0,0,0,0,0,0,0,0,
175128571,0,0,0,0,0,0,0,0,0,0,0,
175128631,0,0,0,0,0,0,0,0,0,0,0,
175128691,0,0,0,0,0,0,0,0,0,0,0,
175128751,0,0,0,0,0,0,0,0,0,0,1,
175128811,0,0,0,0,0,0,0,0,0,0,1,
175128871,0,0,0,0,0,0,0,0,0,0,1,
175128931,0,0,0,0,0,0,0,0,0,0,1,
175128991,0,0,0,0,0,0,0,0,0,0,1,
175129051,0,0,0,0,0,0,0,0,0,0,1,
175129111,0,0,0,0,0,0,0,0,0,0,1,
175129171,0,0,0,0,0,0,0,0,0,0,1,
175129232,0,0,0,0,0,0,0,0,0,0,1,
175129292,0,0,0,0,0,0,0,0,0,0,1,
175129352,0,0,0,0,0,0,0,0,0,0,1,
175129412,0,0,0,0,0,0,0,0,0,0,1,
175129472,0,0,0,0,0,0,0,0,0,0,1,
175129532,0,0,0,0,0,0,0,0,0,0,1,
175129592,0,0,0,0,0,0,0,0,0,0,1,
175129652,0,0,0,0,0,0,0,0,0,0,1,
175129712,0,0,0,0,0,0,0,0,0,0,1,
175129772,0,0,0,0,0,0,0,0,0,0,1,
175129832,0,0,0,0,0,0,0,0,0,0,1,
175129893,0,0,0,0,0,0,0,0,0,0,1,
175129953,0,0,0,0,0,0,0,0,0,0,1,
175130013,0,0,0,0,0,0,0,0,0,0,1,
175130073,0,0,0,0,0,0,0,0,0,0,1,
175130133,0,0,0,0,0,0,0,0,0,0,1,
175130193,0,0,0,0,0,0,0,0,0,0,1,
175130253,0,0,0,0,0,0,0,0,0,0,1,
175130313,0,0,0,0,0,0,0,0,0,0,1,
175130373,0,0,0,0,0,0,0,0,0,0,1,
175130433,0,0,0,0,0,0,0,0,0,0,1,
175130493,0,0,0,0,0,0,0,0,0,0,1,
175130553,0,0,0,0,0,0,0,0,0,0,1,
175130614,0,0,0,0,0,0,0,0,0,0,1,
175130674,0,0,0,0,0,0,0,0,0,0,1,
175130734,0,0,0,0,0,0,0,0,0,0,1,
175130794,0,0,0,0,0,0,0,0,0,0,1,
175130854,0,0,0,0,0,0,0,0,0,0,1,
175130914,0,0,0,0,0,0,0,0,0,0,1,
175130974,0,0,0,0,0,0,0,0,0,0,1,
175131034,0,0,0,0,0,0,0,0,0,0,1,
175131094,0,0,0,0,0,0,0,0,0,0,1,
175131154,0,0,0,0,0,0,0,0,0,0,1,
175131214,0,0,0,0,0,0,0,0,0,0,1,
175131275,0,0,0,0,0,0,0,0,0,0,1,
175131335,0,0,0,0,0,0,0,0,0,0,1,
175131395,0,0,0,0,0,0,0,0,0,0,2,
175131455,0,0,0,0,0,0,0,0,0,0,2,
175131515,0,0,0,0,0,0,0,0,0,0,2,
175131575,0,0,0,0,0,0,0,0,0,0,2,
