milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
274830104,0,0,0,95.6299,124.74,0,0.8,0,0,0,0,
274830154,-0.745894,-0.59,-1.34323,63.7533,83.16,0,0.4,0,0,0,0,
274830204,-0.745894,-0.59,-1.34323,63.7533,83.16,0,0.4,0,0,0,0,
274830264,-0.745894,-0.59,-1.34323,63.7533,83.16,0,0.4,0,0,0,0,
274830324,-0.745894,-0.59,-1.34323,63.7533,83.16,0,0.4,0,0,0,0,
274830394,-0.339375,-0.59,-0.672525,31.8766,83.16,0,0.4,0,0,0,0,
274830464,-0.329981,-0.59,-0.68,0,83.16,0,0.4,0,0,0,0,
274830504,-0.316837,-0.59,-0.685025,0,83.16,0,0.4,0,0,0,0,
274830564,-0.298106,-0.59,-0.6875,0,83.16,0,0.4,0,0,0,0,
274830624,-0.286856,-0.59,-0.6875,0,83.16,0,0.4,0,0,0,0,
274830684,-0.283106,-0.59,-0.687475,0,83.16,0,0.4,0,0,0,0,
274830744,-0.283106,-0.59,-0.687475,0,83.16,0,0.4,0,0,0,0,
274830805,-0.28125,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274830865,-0.281269,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274830925,-0.281269,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274830985,-0.281269,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274831045,-0.281269,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274831105,-0.281269,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274831165,-0.281269,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274831225,-0.281269,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274831285,-0.281269,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274831345,-0.281269,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274831405,-0.281269,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274831465,-0.281269,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274831526,-0.281269,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274831586,-0.281269,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274831646,-0.281269,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274831706,-0.285,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274831766,-0.285,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
274831826,-0.285,-0.59,-0.685,0,83.16,0,0.4,0,0,0,0,
