milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
55437955,0,0,0,0,0,0,0,0,0,0,0,
55437961,0,0,0,0,0,0,0,0,0,0,0,
55437999,0,0,0,0,0,0,0,0,0,0,0,
55438039,0,0,0,0,0,0,0,0,0,0,0,
55438079,0,0,0,0,0,0,0,0,0,0,0,
55438119,0,0,0,0,0,0,0,0,0,0,0,
55438159,0,0,0,0,0,0,0,0,0,0,0,
55438199,0,0,0,0,0,0,0,0,0,0,0,
55438245,0,0,0,0,0,0,0,0,0,0,0,
55438278,0,0,0,0,0,0,0,0,0,0,0,
55438319,0,0,0,0,0,0,0,0,0,0,0,
55438359,0,0,0,0,0,0,0,0,0,0,0,
55438399,0,0,0,0,0,0,0,0,0,0,0,
55438439,0,0,0,0,0,0,0,0,0,0,0,
55438479,0,0,0,0,0,0,0,0,0,0,0,
55438518,0,0,0,0,0,0,0,0,0,0,0,
55438558,0,0,0,0,0,0,0,0,0,0,0,
55438598,0,0,0,0,0,0,0,0,0,0,0,
55438639,0,0,0,0,0,0,0,0,0,0,0,
55438679,0,0,0,0,0,0,0,0,0,0,0,
55438719,0,0,0,0,0,0,0,0,0,0,0,
55438759,0,0,0,0,0,0,0,0,0,0,0,
55438799,0,0,0,0,0,0,0,0,0,0,0,
55438838,0,0,0,0,0,0,0,0,0,0,0,
55438878,0,0,0,0,0,0,0,0,0,0,0,
55438918,0,0,0,0,0,0,0,0,0,0,0,
55438959,0,0,0,0,0,0,0,0,0,0,0,
55438999,0,0,0,0,0,0,0,0,0,0,0,
55439039,0,0,0,0,0,0,0,0,0,0,0,
55439079,0,0,0,0,0,0,0,0,0,0,0,
55439119,0,0,0,0,0,0,0,0,0,0,0,
55439158,0,0,0,0,0,0,0,0,0,0,0,
55439198,0,0,0,0,0,0,0,0,0,0,0,
55439239,0,0,0,0,0,0,0,0,0,0,0,
55439279,0,0,0,0,0,0,0,0,0,0,0,
55439319,0,0,0,0,0,0,0,0,0,0,0,
55439359,0,0,0,0,0,0,0,0,0,0,0,
55439399,0,0,0,0,0,0,0,0,0,0,0,
55439439,0,0,0,0,0,0,0,0,0,0,0,
55439478,0,0,0,0,0,0,0,0,0,0,0,
55439518,0,0,0,0,0,0,0,0,0,0,0,
55439559,0,0,0,0,0,0,0,0,0,0,0,
55439599,0,0,0,0,0,0,0,0,0,0,0,
55439639,0,0,0,0,0,0,0,0,0,0,0,
55439679,0,0,0,0,0,0,0,0,0,0,0,
55439719,0,0,0,0,0,0,0,0,0,0,0,
55439759,0,0,0,0,0,0,0,0,0,0,0,
55439798,0,0,0,0,0,0,0,0,0,0,0,
55439838,0,0,0,0,0,0,0,0,0,0,0,
55439879,0,0,0,0,0,0,0,0,0,0,0,
55439919,0,0,0,0,0,0,0,0,0,0,0,
55439959,0,0,0,0,0,0,0,0,0,0,0,
55439999,0,0,0,0,0,0,0,0,0,0,0,
55440039,0,0,0,0,0,0,0,0,0,0,0,
55440079,0,0,0,0,0,0,0,0,0,0,0,
55440118,0,0,0,0,0,0,0,0,0,0,0,
55440158,0,0,0,0,0,0,0,0,0,0,0,
55440199,0,0,0,0,0,0,0,0,0,0,0,
55440239,0,0,0,0,0,0,0,0,0,0,0,
55440279,0,0,0,0,0,0,0,0,0,0,0,
55440319,0,0,0,0,0,0,0,0,0,0,0,
55440359,0,0,0,0,0,0,0,0,0,0,0,
55440398,0,0,0,0,0,0,0,0,0,0,0,
55440438,0,0,0,0,0,0,0,0,0,0,0,
55440478,0,0,0,0,0,0,0,0,0,0,0,
55440519,0,0,0,0,0,0,0,0,0,0,0,
55440559,0,0,0,0,0,0,0,0,0,0,0,
55440599,0,0,0,0,0,0,0,0,0,0,0,
55440639,0,0,0,0,0,0,0,0,0,0,0,
55440679,0,0,0,0,0,0,0,0,0,0,0,
55440718,0,0,0,0,0,0,0,0,0,0,0,
55440758,0,0,0,0,0,0,0,0,0,0,0,
55440798,0,0,0,0,0,0,0,0,0,0,0,
55440839,0,0,0,0,0,0,0,0,0,0,0,
55440879,0,0,0,0,0,0,0,0,0,0,0,
55440919,0,0,0,0,0,0,0,0,0,0,0,
55440959,0,0,0,0,0,0,0,0,0,0,0,
55440999,0,0,0,0,0,0,0,0,0,0,6,
55441038,0,0,0,0,0,0,0,0,0,0,6,
55441078,0,0,0,0,0,0,0,0,0,0,6,
55441118,0,0,0,0,0,0,0,0,0,0,6,
55441159,0,0,0,0,0,0,0,0,0,0,6,
55441199,0,0,0,0,0,0,0,0,0,0,6,
55441239,0,0,0,0,0,0,0,0,0,0,6,
55441279,0,0,0,0,0,0,0,0,0,0,6,
55441319,0,0,0,0,0,0,0,0,0,0,6,
55441358,0,0,0,0,0,0,0,0,0,0,6,
55441398,0,0,0,0,0,0,0,0,0,0,6,
55441439,0,0,0,0,0,0,0,0,0,0,6,
55441479,0,0,0,0,0,0,0,0,0,0,6,
55441519,0,0,0,0,0,0,0,0,0,0,6,
55441559,0,0,0,0,0,0,0,0,0,0,6,
55441599,0,0,0,0,0,0,0,0,0,0,6,
55441639,0,0,0,0,0,0,0,0,0,0,6,
55441678,0,0,0,0,0,0,0,0,0,0,6,
55441718,0,0,0,0,0,0,0,0,0,0,6,
55441759,0,0,0,0,0,0,0,0,0,0,6,
55441799,0,0,0,0,0,0,0,0,0,0,6,
55441848,0,0,0,0,0,0,0,0,0,0,6,
55441879,0,0,0,0,0,0,0,0,0,0,6,
55441919,0,0,0,0,0,0,0,0,0,0,0,
55441959,0,0,0,0,0,0,0,0,0,0,0,
55441998,0,0,0,0,0,0,0,0,0,0,0,
55442038,0,0,0,0,0,0,0,0,0,0,0,
55442079,0,0,0,0,0,0,0,0,0,0,0,
55442119,0,0,0,0,0,0,0,0,0,0,0,
55442159,0,0,0,0,0,0,0,0,0,0,0,
55442199,0,0,0,0,0,0,0,0,0,0,0,
55442239,0,0,0,0,0,0,0,0,0,0,0,
55442278,0,0,0,0,0,0,0,0,0,0,0,
55442318,0,0,0,0,0,0,0,0,0,0,0,
55442358,0,0,0,0,0,0,0,0,0,0,0,
55442399,0,0,0,0,0,0,0,0,0,0,0,
55442439,0,0,0,0,0,0,0,0,0,0,0,
55442479,0,0,0,0,0,0,0,0,0,0,0,
55442519,0,0,0,0,0,0,0,0,0,0,0,
55442559,0,0,0,0,0,0,0,0,0,0,0,
55442598,0,0,0,0,0,0,0,0,0,0,0,
55442638,0,0,0,0,0,0,0,0,0,0,0,
55442678,0,0,0,0,0,0,0,0,0,0,0,
55442719,0,0,0,0,0,0,0,0,0,0,0,
55442759,0,0,0,0,0,0,0,0,0,0,0,
55442799,0,0,0,0,0,0,0,0,0,0,1,
55442839,0,0,0,0,0,0,0,0,0,0,1,
55442879,0,0,0,0,0,0,0,0,0,0,1,
55442918,0,0,0,0,0,0,0,0,0,0,1,
55442958,0,0,0,0,0,0,0,0,0,0,1,
55442998,0,0,0,0,0,0,0,0,0,0,1,
55443039,0,0,0,0,0,0,0,0,0,0,1,
55443079,0,0,0,0,0,0,0,0,0,0,1,
55443119,0,0,0,0,0,0,0,0,0,0,1,
55443159,0,0,0,0,0,0,0,0,0,0,1,
55443199,0,0,0,0,0,0,0,0,0,0,1,
55443238,0,0,0,0,0,0,0,0,0,0,1,
55443278,0,0,0,0,0,0,0,0,0,0,1,
55443319,0,0,0,0,0,0,0,0,0,0,1,
55443359,0,0,0,0,0,0,0,0,0,0,1,
55443399,0,0,0,0,0,0,0,0,0,0,1,
55443439,0,0,0,0,0,0,0,0,0,0,1,
55443479,0,0,0,0,0,0,0,0,0,0,1,
55443519,0,0,0,0,0,0,0,0,0,0,1,
55443558,0,0,0,0,0,0,0,0,0,0,1,
55443598,0,0,0,0,0,0,0,0,0,0,1,
55443639,0,0,0,0,0,0,0,0,0,0,1,
55443679,0,0,0,0,0,0,0,0,0,0,1,
55443719,0,0,0,0,0,0,0,0,0,0,1,
55443759,0,0,0,0,0,0,0,0,0,0,1,
55443799,0,0,0,0,0,0,0,0,0,0,1,
55443839,0,0,0,0,0,0,0,0,0,0,1,
55443878,0,0,0,0,0,0,0,0,0,0,1,
55443918,0,0,0,0,0,0,0,0,0,0,1,
55443959,0,0,0,0,0,0,0,0,0,0,1,
55443999,0,0,0,0,0,0,0,0,0,0,1,
55444039,0,0,0,0,0,0,0,0,0,0,1,
55444079,0,0,0,0,0,0,0,0,0,0,1,
55444119,0,0,0,0,0,0,0,0,0,0,1,
55444158,0,0,0,0,0,0,0,0,0,0,1,
