milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
23398272,0,0,0,7515.64,4004.44,-11277.6,7.8,0,0,0,0,
23398309,-1.5,-0.88,1.5,1780.02,948.42,-2671.02,1.8,0,0,0,0,
23398316,-1.5,-0.88,1.5,395.56,210.76,-593.56,0.4,0,0,0,0,
23398355,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23398395,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23398435,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23398475,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23398531,-1.5,-0.88,1.5,2768.92,1475.32,-4154.92,2.8,0,0,0,0,
23398555,-1.5,-0.88,1.5,1186.68,632.28,-1780.68,1.2,0,0,0,0,
23398603,-1.5,-0.88,1.5,2373.36,1264.56,-3561.36,2.4,0,0,0,0,
23398635,-1.5,-0.88,1.5,1582.24,843.04,-2374.24,1.6,0,0,0,0,
23398676,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23398715,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23398754,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23398795,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23398835,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23398875,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23398915,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23398955,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23398995,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399035,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399074,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399115,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399155,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399195,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399235,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399275,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399315,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399355,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399394,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399435,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399475,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399515,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399555,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399595,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399635,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399675,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399714,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399755,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399795,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399835,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399875,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399915,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399956,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23399995,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400034,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400075,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400115,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400156,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400195,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400235,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400275,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400315,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400355,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400395,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400435,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400475,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400515,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400555,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400595,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400634,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
23400675,-1.5,-0.88,1.5,1977.8,1053.8,-2967.8,2,0,0,0,0,
