milisec,RacketX,RacketY,RacketZ,forceX,forceX,forceX,ForceRatio,FriendPoint,EnemyPoint,haptics,scene
9223001,0,0,0,0,0,0,3.4,0,0,0,0,
9223031,0.00395478,-0.0652922,-0.598418,0,0,0,0.2,0,0,0,0,
9223061,0.00372413,-0.0619139,-0.597111,0,0,0,0.4,0,0,0,0,
9223121,0.0036263,-0.0610706,-0.596616,0,0,0,0.4,0,0,0,0,
9223181,0.00351864,-0.0608871,-0.596508,0,0,0,0.4,0,0,0,0,
9223241,0.00349316,-0.0607471,-0.596426,0,0,0,0.4,0,0,0,0,
9223302,0.00345214,-0.0606772,-0.596413,0,0,0,0.4,0,0,0,0,
9223362,0.0034387,-0.0606543,-0.5964,0,0,0,0.4,0,0,0,0,
9223422,0.0034387,-0.0606543,-0.5964,0,0,0,0.4,0,0,0,0,
9223482,0.0034387,-0.0606543,-0.5964,0,0,0,0.4,0,0,0,0,
9223542,0.0034387,-0.0606543,-0.5964,0,0,0,0.4,0,0,0,0,
9223602,0.0034387,-0.0606543,-0.5964,0,0,0,0.4,0,0,0,0,
9223662,0.0034387,-0.0606543,-0.5964,0,0,0,0.4,0,0,0,0,
9223722,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,0,
9223782,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,0,
9223842,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9223902,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9223962,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9224023,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9224083,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9224143,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9224203,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9224263,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9224323,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9224383,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9224443,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9224503,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9224563,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9224623,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9224684,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9224744,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
9224804,0.00342527,-0.0606314,-0.596386,0,0,0,0.4,0,0,0,9,
