0, -3.48373, -12.0059, 4.88609, 0.144801, -0.254818, 0.956086
12.648, -3.34652, -12.0059, 7.26958, 0.533148, 0.0162634, 0.845866
12.768, -3.34823, -12.0059, 7.29252, 0.52853, 0.0254706, 0.848533
12.888, -3.34995, -12.0059, 7.31546, 0.524815, 0.028372, 0.850744
13.009, -3.35168, -12.0059, 7.33859, 0.518567, 0.0253801, 0.854661
13.129, -3.35339, -12.0059, 7.36154, 0.517402, 0.0270105, 0.855316
13.249, -3.35511, -12.0059, 7.38448, 0.52269, 0.0069605, 0.852494
13.369, -3.31717, -12.0059, 7.41665, 0.552031, -0.0252556, 0.833441
13.489, -3.31889, -12.0059, 7.43959, 0.568519, -0.0425289, 0.82157
13.609, -3.3206, -12.0059, 7.46253, 0.56771, -0.0439884, 0.822053
13.73, -3.32233, -12.0059, 7.48567, 0.560465, -0.0471687, 0.826834
13.85, -3.32405, -12.0059, 7.50861, 0.545629, -0.0366942, 0.837223
13.97, -3.32576, -12.0059, 7.53155, 0.52478, -0.0301558, 0.850703
14.09, -3.32748, -12.0059, 7.55449, 0.501703, -0.0199725, 0.864809
14.21, -3.3292, -12.0059, 7.57743, 0.481757, -0.0245966, 0.875959
14.331, -3.33093, -12.0059, 7.60056, 0.478856, -0.0181704, 0.877706
14.451, -3.33264, -12.0059, 7.62351, 0.477994, -0.0205538, 0.878122
14.571, -3.33436, -12.0059, 7.64645, 0.48078, -0.0234653, 0.876527
14.691, -3.33607, -12.0059, 7.66939, 0.481195, -0.0190577, 0.876407
14.811, -3.33779, -12.0059, 7.69233, 0.482298, -0.0192295, 0.875796
14.931, -3.3395, -12.0059, 7.71527, 0.478569, -0.0178724, 0.877868
15.052, -3.34123, -12.0059, 7.73841, 0.471109, -0.0159929, 0.88193
15.172, -3.34295, -12.0059, 7.76135, 0.458607, -0.016083, 0.888494
15.292, -3.34467, -12.0059, 7.78429, 0.454013, -0.00841262, 0.890956
15.412, -3.34638, -12.0059, 7.80723, 0.452121, -0.00864636, 0.891915
15.532, -3.3481, -12.0059, 7.83017, 0.445991, -0.0117463, 0.894961
15.652, -3.34981, -12.0059, 7.85311, 0.421837, -0.0196075, 0.90646
15.773, -3.35154, -12.0059, 7.87625, 0.404258, -0.0190219, 0.914447
15.893, -3.35326, -12.0059, 7.89919, 0.390933, -0.0164993, 0.920271
15.943, -3.35397, -12.0059, 7.90875, 0.389052, -0.0121928, 0.921135
15.993, -3.35469, -12.0059, 7.91831, 0.380026, -0.0150659, 0.924853
16.013, -3.35497, -12.0059, 7.92213, 0.380026, -0.0150659, 0.924853
16.063, -3.35569, -12.0059, 7.93169, 0.365862, -0.0212356, 0.930427
16.153, -3.35698, -12.0059, 7.94889, 0.335184, -0.0291921, 0.9417
16.273, -3.35869, -12.0059, 7.97184, 0.297528, -0.0291512, 0.954268
16.343, -3.35969, -12.0059, 7.98522, 0.275752, -0.0323417, 0.960685
16.404, -3.36056, -12.0059, 7.99688, 0.257354, -0.0367658, 0.965618
16.444, -3.36114, -12.0059, 8.00453, 0.250593, -0.0378282, 0.967353
16.494, -3.36185, -12.0059, 8.01409, 0.241409, -0.0348363, 0.969798
16.514, -3.36214, -12.0059, 8.01791, 0.241409, -0.0348363, 0.969798
16.534, -3.36242, -12.0059, 8.02174, 0.23691, -0.037153, 0.970821
16.564, -3.36285, -12.0059, 8.02747, 0.234201, -0.0388048, 0.971413
16.634, -3.36385, -12.0059, 8.04085, 0.231871, -0.0464727, 0.971636
16.654, -3.36414, -12.0059, 8.04468, 0.230808, -0.0477045, 0.971829
16.674, -3.36443, -12.0059, 8.0485, 0.230808, -0.0477045, 0.971829
16.704, -3.36486, -12.0059, 8.05424, 0.230757, -0.0457497, 0.971935
16.804, -3.36629, -12.0059, 8.07336, 0.223087, -0.045941, 0.973715
16.924, -3.368, -12.0059, 8.0963, 0.20916, -0.0453578, 0.976829
17.044, -3.36972, -12.0059, 8.11924, 0.209257, -0.0451442, 0.976818
17.165, -3.37145, -12.0059, 8.14237, 0.207203, -0.0509816, 0.976969
17.285, -3.37316, -12.0059, 8.16531, 0.206156, -0.0484529, 0.977319
17.405, -3.37488, -12.0059, 8.18826, 0.205986, -0.0473862, 0.977407
17.525, -3.37659, -12.0059, 8.2112, 0.208684, -0.0511185, 0.976646
17.645, -3.37831, -12.0059, 8.23414, 0.216815, -0.0548167, 0.974673
17.765, -3.38002, -12.0059, 8.25708, 0.222131, -0.0602489, 0.973153
17.886, -3.38175, -12.0059, 8.28021, 0.240003, -0.064203, 0.968647
18.006, -3.38347, -12.0059, 8.30315, 0.275347, -0.0712998, 0.958697
18.126, -2.95524, -12.0059, 8.40597, 0.516098, -0.177428, 0.837951
18.246, -2.37774, -12.0059, 8.36639, 0.755897, -0.29642, 0.583742
18.366, -1.97311, -12.0059, 8.24524, 0.818783, -0.440898, 0.367699
18.487, -1.76548, -12.0059, 8.16492, 0.836835, -0.495901, 0.231925
18.607, -1.65556, -12.0059, 8.28421, 0.821072, -0.527563, 0.217985
18.727, -1.55765, -12.0059, 7.5824, -0.800532, 0.571334, -0.180903
18.847, -1.55936, -12.0059, 7.60534, -0.780252, 0.591576, -0.20309
18.967, -1.65211, -12.0059, 8.29811, 0.773349, -0.590064, 0.231852
19.087, -1.76406, -12.0059, 8.33466, 0.771903, -0.577136, 0.266609
19.208, -1.85941, -12.0059, 8.41278, 0.744295, -0.580816, 0.329663
19.328, -2.31759, -12.0059, 8.60655, 0.638601, -0.456999, 0.619145
19.448, -2.76098, -12.0059, 8.63156, 0.478669, -0.356425, 0.802395
19.568, -3.10523, -12.0059, 8.54907, 0.337829, -0.292981, 0.894446
19.688, -3.21508, -12.0059, 8.52444, 0.30715, -0.261353, 0.91507
19.808, -3.26919, -12.0059, 8.52737, 0.280431, -0.242626, 0.928704
19.929, -3.37842, -12.0059, 8.53411, 0.238367, -0.228452, 0.943923
20.049, -3.47776, -12.0059, 8.58289, 0.216311, -0.283649, 0.934212
20.169, -3.5805, -12.0059, 8.76737, 0.183996, -0.45646, 0.870511
20.289, -3.71933, -12.0059, 9.01928, 0.131903, -0.696836, 0.704997
20.409, -3.78136, -12.0059, 9.12435, 0.134407, -0.758877, 0.637213
20.529, -3.83774, -12.0059, 9.2394, 0, 0, 1
20.65, -3.73996, -12.0059, 9.27544, 0.165159, -0.71948, 0.674589
20.77, -3.64302, -12.0059, 9.20845, 0.18443, -0.551093, 0.813807
20.89, -3.41111, -12.0059, 8.96233, 0.18563, -0.365493, 0.912117
21.01, -3.21737, -12.0059, 8.81666, 0.186992, -0.291843, 0.938009
21.13, -3.08709, -12.0059, 8.64139, 0.203843, -0.199007, 0.958564
21.25, -3.11755, -12.0059, 8.52314, 0.22757, -0.0960087, 0.969017
21.371, -3.19961, -12.0059, 8.4845, 0.236657, -0.0345676, 0.970978
21.491, -3.20079, -12.0059, 8.50747, 0.22768, 0.0103396, 0.973681
21.611, -3.20198, -12.0059, 8.53045, 0.214506, 0.0147944, 0.976611
21.731, -3.20317, -12.0059, 8.55343, 0.209668, 0.0160668, 0.977641
21.851, -3.20436, -12.0059, 8.5764, 0.218068, 0.00865616, 0.975895
21.972, -3.20555, -12.0059, 8.59957, 0.224, 0.00450303, 0.974579
22.092, -3.16297, -12.0059, 8.63185, 0.2204, 0.00331839, 0.975404
22.212, -3.0792, -12.0059, 8.68362, 0.214588, 0.00395944, 0.976697
22.332, -3.08039, -12.0059, 8.7066, 0.211365, -0.0279683, 0.977007
22.452, -3.22986, -12.0059, 8.82004, 0.252459, -0.0567549, 0.965942
22.572, -3.42708, -12.0059, 8.94872, 0.287581, -0.0598057, 0.955887
22.693, -3.62889, -12.0059, 9.01741, 0.275907, 0.0224559, 0.960922
22.813, -3.69732, -12.0059, 9.05395, 0.250415, 0.0933042, 0.963632
22.933, -3.74658, -12.0059, 9.09985, 0.246858, 0.123887, 0.9611
23.053, -3.75263, -12.0059, 9.15084, 0.248163, 0.115535, 0.961804
23.173, -3.72033, -12.0059, 9.21791, 0.240748, 0.101016, 0.965317
23.293, -3.59586, -12.0059, 9.29011, 0.219222, 0.0283988, 0.975262
