0, 3.19511e-014, -12.0061, 0.2, 0, 0, 1
6.94, 4.6683e-014, -12.0061, 0.2, 0, 0, 1
7.061, 4.64653e-014, -12.0061, 0.2, 0, 0, 1
7.181, 4.62466e-014, -12.0061, 0.2, 0, 0, 1
7.301, 4.60232e-014, -12.0061, 0.2, 0, 0, 1
7.421, 4.57933e-014, -12.0061, 0.2, 0, 0, 1
7.541, 4.55624e-014, -12.0061, 0.2, 0, 0, 1
7.661, 4.53304e-014, -12.0061, 0.2, 0, 0, 1
7.782, 4.50936e-014, -12.0061, 0.2, 0, 0, 1
7.902, 4.48596e-014, -12.0061, 0.2, 0, 0, 1
8.022, 4.46246e-014, -12.0061, 0.2, 0, 0, 1
8.042, 4.4605e-014, -12.0061, 0.2, 0, 0, 1
8.072, 4.45984e-014, -12.0061, 0.2, 0, 0, 1
8.092, 4.45919e-014, -12.0061, 0.2, 0, 0, 1
8.122, 4.45853e-014, -12.0061, 0.2, 0, 0, 1
8.142, 4.45853e-014, -12.0061, 0.2, 0, 0, 1
8.162, 4.45788e-014, -12.0061, 0.2, 0, 0, 1
8.182, 4.45788e-014, -12.0061, 0.2, 0, 0, 1
8.212, 4.45722e-014, -12.0061, 0.2, 0, 0, 1
8.232, 4.45656e-014, -12.0061, 0.2, 0, 0, 1
8.342, 4.44082e-014, -12.0061, 0.2, 0, 0, 1
8.432, 4.42701e-014, -12.0061, 0.2, 0, 0, 1
8.553, 4.409e-014, -12.0061, 0.2, 0, 0, 1
8.573, 4.409e-014, -12.0061, 0.2, 0, 0, 1
8.593, 4.40834e-014, -12.0061, 0.2, 0, 0, 1
8.623, 4.40768e-014, -12.0061, 0.2, 0, 0, 1
8.643, 4.40702e-014, -12.0061, 0.2, 0, 0, 1
8.673, 4.40636e-014, -12.0061, 0.2, 0, 0, 1
8.693, 4.40636e-014, -12.0061, 0.2, 0, 0, 1
8.713, 4.40569e-014, -12.0061, 0.2, 0, 0, 1
9.063, 4.40503e-014, -12.0061, 0.2, 0, 0, 1
9.083, 4.40503e-014, -12.0061, 0.2, 0, 0, 1
9.113, 4.40371e-014, -12.0061, 0.2, 0, 0, 1
9.133, 4.40371e-014, -12.0061, 0.2, 0, 0, 1
9.184, 4.401e-014, -12.0061, 0.2, 0, 0, 1
9.204, 4.40033e-014, -12.0061, 0.2, 0, 0, 1
9.234, 4.39967e-014, -12.0061, 0.2, 0, 0, 1
9.254, 4.39901e-014, -12.0061, 0.2, 0, 0, 1
9.364, 4.38243e-014, -12.0061, 0.2, 0, 0, 1
9.484, 4.35848e-014, -12.0061, 0.2, 0, 0, 1
9.604, 4.33442e-014, -12.0061, 0.2, 0, 0, 1
9.724, 4.31025e-014, -12.0061, 0.2, 0, 0, 1
9.845, 4.28577e-014, -12.0061, 0.2, 0, 0, 1
9.965, 4.26119e-014, -12.0061, 0.2, 0, 0, 1
10.085, 4.2367e-014, -12.0061, 0.2, 0, 0, 1
10.205, 4.2121e-014, -12.0061, 0.2, 0, 0, 1
10.325, 4.1874e-014, -12.0061, 0.2, 0, 0, 1
10.445, 4.16258e-014, -12.0061, 0.2, 0, 0, 1
10.566, 4.13725e-014, -12.0061, 0.2, 0, 0, 1
10.686, 4.11221e-014, -12.0061, 0.2, 0, 0, 1
10.806, 4.08707e-014, -12.0061, 0.2, 0, 0, 1
10.926, 4.06181e-014, -12.0061, 0.2, 0, 0, 1
11.046, 4.03645e-014, -12.0061, 0.2, 0, 0, 1
11.166, 4.01097e-014, -12.0061, 0.2, 0, 0, 1
11.287, 3.98496e-014, -12.0061, 0.2, 0, 0, 1
11.407, 3.95925e-014, -12.0061, 0.2, 0, 0, 1
11.527, 3.93344e-014, -12.0061, 0.2, 0, 0, 1
11.647, 3.90751e-014, -12.0061, 0.2, 0, 0, 1
11.767, 3.88147e-014, -12.0061, 0.2, 0, 0, 1
11.887, 3.85531e-014, -12.0061, 0.2, 0, 0, 1
12.008, 3.8286e-014, -12.0061, 0.2, 0, 0, 1
12.128, 3.80221e-014, -12.0061, 0.2, 0, 0, 1
12.248, 3.7757e-014, -12.0061, 0.2, 0, 0, 1
12.368, 3.74908e-014, -12.0061, 0.2, 0, 0, 1
12.488, 3.72234e-014, -12.0061, 0.2, 0, 0, 1
12.608, 3.69549e-014, -12.0061, 0.2, 0, 0, 1
12.729, 3.66806e-014, -12.0061, 0.2, 0, 0, 1
12.849, 3.64097e-014, -12.0061, 0.2, 0, 0, 1
12.969, 3.61375e-014, -12.0061, 0.2, 0, 0, 1
13.089, 3.58642e-014, -12.0061, 0.2, 0, 0, 1
13.209, 3.55897e-014, -12.0061, 0.2, 0, 0, 1
13.33, 3.53116e-014, -12.0061, 0.2, 0, 0, 1
13.45, 3.50324e-014, -12.0061, 0.2, 0, 0, 1
13.57, 3.47542e-014, -12.0061, 0.2, 0, 0, 1
13.69, 3.44748e-014, -12.0061, 0.2, 0, 0, 1
13.81, 3.41941e-014, -12.0061, 0.2, 0, 0, 1
13.93, 3.39123e-014, -12.0061, 0.2, 0, 0, 1
14.051, 3.36244e-014, -12.0061, 0.2, 0, 0, 1
14.171, 3.33401e-014, -12.0061, 0.2, 0, 0, 1
14.291, 3.30544e-014, -12.0061, 0.2, 0, 0, 1
14.411, 3.27676e-014, -12.0061, 0.2, 0, 0, 1
14.531, 3.24794e-014, -12.0061, 0.2, 0, 0, 1
14.651, 3.219e-014, -12.0061, 0.2, 0, 0, 1
14.772, 3.20355e-014, -12.0061, 0.2, 0, 0, 1
14.892, 3.20265e-014, -12.0061, 0.2, 0, 0, 1
15.012, 3.20175e-014, -12.0061, 0.2, 0, 0, 1
15.132, 0.00393975, -12.0061, 0.20983, 0, 0, 1
15.252, 0.00862089, -12.0061, 0.223145, 0, 0, 1
15.372, 0.0126984, -12.0061, 0.236664, 0, 0, 1
15.493, 0.0168099, -12.0061, 0.250296, 0, 0, 1
15.613, 0.0208875, -12.0061, 0.263815, 0, 0, 1
15.733, 0.024965, -12.0061, 0.277334, 0, 0, 1
15.853, 0.0290426, -12.0061, 0.290854, 0, 0, 1
15.973, 0.0331201, -12.0061, 0.304373, 0, 0, 1
16.093, 0.0371976, -12.0061, 0.317892, 0, 0, 1
16.214, 0.0413092, -12.0061, 0.331524, 0, 0, 1
16.334, 0.0453867, -12.0061, 0.345043, 0, 0, 1
16.454, 0.0494642, -12.0061, 0.358562, 0, 0, 1
16.574, 30.4893, -12.0061, 25.1988, 0, 0, 1
16.694, 30.6993, -12.0061, 25.243, 0, 0, 1
16.815, 30.9453, -12.0061, 25.3645, 0, 0, 1
16.935, 30.617, -12.0061, 25.3227, 0, 0, 1
17.055, 30.7772, -12.0061, 25.1983, 0, 0, 1
17.175, 30.945, -12.0061, 24.9746, 0, 0, 1
17.295, 31.071, -12.0061, 24.842, 0, 0, 1
17.415, 31.1388, -12.0061, 24.8002, 0, 0, 1
17.536, 31.143, -12.0061, 24.8139, 0, 0, 1
17.656, 31.147, -12.0061, 24.8274, 0, 0, 1
17.776, 31.1511, -12.0061, 24.8409, 0, 0, 1
17.896, 31.1553, -12.0061, 24.8544, 0, 0, 1
18.016, 31.1595, -12.0061, 24.8679, 0, 0, 1
18.136, 31.1637, -12.0061, 24.8814, 0, 0, 1
18.257, 31.1679, -12.0061, 24.895, 0, 0, 1
18.377, 31.2342, -12.0061, 24.92, 0, 0, 1
18.497, 31.3445, -12.0061, 25.0881, 0, 0, 1
18.617, 31.3471, -12.0061, 25.2961, 0, 0, 1
18.737, 31.4025, -12.0061, 25.2137, 0, 0, 1
18.857, 31.4264, -12.0061, 25.0287, 0, 0, 1
18.978, 31.5115, -12.0061, 25.2212, 0, 0, 1
19.098, 31.6094, -12.0061, 25.5444, 0, 0, 1
19.218, 31.7072, -12.0061, 25.8676, 0, 0, 1
19.338, 31.805, -12.0061, 26.1908, 0, 0, 1
19.458, 31.9028, -12.0061, 26.514, 0, 0, 1
19.579, 32.0015, -12.0061, 26.8399, 0.589806, 0.182368, -0.786683
19.679, 0.05707, -0.0115248, 0.388525, 0, 0, 1
19.799, 0.154904, -0.140089, 0.711712, 0, 0, 1
19.919, 0.252739, -0.392877, 1.0349, 0, 0, 1
20.039, 0.350573, -0.760243, 1.35808, 0, 0, 1
20.159, 0.448407, -1.22409, 1.68127, 0, 0, 1
20.28, 0.547057, -1.70809, 2.00715, 0, 0, 1
20.4, 0.644891, -2.18809, 2.33034, 0, 0, 1
20.52, 0.742726, -2.66809, 2.65352, 0, 0, 1
20.64, 0.84056, -3.14809, 2.97671, 0, 0, 1
20.76, 0.938394, -3.62809, 3.29989, 0, 0, 1
20.88, 1.03623, -4.10808, 3.62308, 0, 0, 1
21.001, 1.13488, -4.59208, 3.94896, 0, 0, 1
21.121, 1.23271, -5.07208, 4.27215, 0, 0, 1
21.241, 1.32909, -5.55208, 4.59576, 0, 0, 1
21.361, 1.41328, -6.03208, 4.92276, 0, 0, 1
21.481, 1.49748, -6.51208, 5.24977, 0, 0, 1
21.601, 1.58167, -6.99208, 5.57678, 0, 0, 1
21.722, 1.66657, -7.47608, 5.90651, 0, 0, 1
21.842, 1.75076, -7.95608, 6.23351, 0, 0, 1
21.962, 1.83496, -8.43608, 6.56052, 0, 0, 1
22.082, 1.91915, -8.91608, 6.88752, 0, 0, 1
